index,ratings,reviews
1092,5,It is a very good phone
1093,5,"Nothing,,, it's very good"
1094,5,Excellent quality product
1095,5,"Nice phone all the qualities are good , little battery problem ,but fast charging supported ,over all good experience by using the Mobile"
1096,5,Nice phone
1097,5,Very good
1098,5,Best phone I ever seen
1099,5,Super smartphone
1100,5,good
1101,5,Osm
1102,5,Supper mobile
1103,5,All is good
1104,5,Itz awesome
1105,5,Nice phone
1106,5,Best quality camera
1107,5,Everything is fine except the camera
1108,5,really Osam this phone..!
1109,5,IT IS OWSM PRODUCT
1110,5,Camera quality is very good....
1111,5,Osm
1112,5,Nice product
1113,5,Good
1114,5,Very good
1115,5,This product is very good
1116,5,Good according to price
1117,5,Nice phone
1118,5,Nice phone
1119,5,Good quality
1120,5,Nice
1121,5,Amazing product camera too good and display too good and voice I mean speakers of the phone are not less than any kind of a music speaker 🔊 it is too good I would like to say it is a flagship smart phone
1122,5,Good mobile
1123,5,Very nice
1124,5,Amazing phone in this price range.
1125,5,Amazing
1126,5,Nice
1127,5,Super 👍🤩🤩🤩👍 very nice 🤩👍🤩
1128,5,Awsm
1129,5,Value for money
1130,5,Good
1131,5,Best product in this price range.....camera quality was very good.....sound is perfect......
1132,5,Very nice😊❤
1133,5,Good one
1134,5,Good
1135,5,Good...
1136,5,Good performance display is very good best camera
1137,5,Mobile is very good
1138,5,Outstanding
1139,5,Good
1140,5,Beautiful
1141,5,"Phone is slim full of features and elegant as i am a tech giant.
Black color is better than purple
Pros☺️☺️☺️☺️
Good camera both front abd back in daylight.
Good performance
No heating in normal use
Charging is good
Display is just avg .
Cons:😢😢😢
Night and artificial light camera is bad
Battery drain is fast
Bad realme UI intrrface experience
OTG connection problems
Heptic feedback is bad
Not good for gaming only 1.4gb ram available,
If u r a mi user than go for mi phones it will di...
READ MORE"
1142,5,Very nice mobile
1143,5,"BEST VALUE MOBILE TO BUY
TAKING BEST PHOTOS IN THIS SEGMENT"
1144,5,Best mobile
1145,5,It's was heat during the travelling and the display is led which are not improve by company in amoled
1146,5,"It's very nice phone. Lots of option in camera but only thing I don't like it's not having App Market so how will we update system apps otherwise it's brilliant..
I advise you to take it.."
1147,5,"Nice phone
Best camera quality and display resolution excellent performance 5 out of 5"
1148,5,Awesome thanks Flipkart and Realme.
1149,5,Good
1150,5,Wanderful
1151,5,By reading some reviews I thought that it’s camera is not that good but when I took it outside and took some photos I was surprised by the camera stabilisation and the quality also the phone looks stunning!
1152,5,Supbbb phone
1153,5,Good mobile
1154,5,Good mobile
1155,5,Best phone in this price value for money .
1156,5,Great deal
1157,5,Good quality
1158,5,"FABULOUS PRODUCT WITH MINIMUM RANGE
THNKS REALME
AND FLIPKART TO YOUR DELIVERY"
1159,5,is not good
1160,5,GOOD
1161,5,Gud in such price segment
1162,5,Display and Look is awesome
1163,5,Good mob
1164,5,Nice Mobile
1165,5,Very good realme 8 i
1166,5,Excellent mobile
1167,5,Nice
1168,5,Good
1169,5,Nice relmi 8i
1170,5,Good
1171,5,"Best mobile under 14000. If someone looking for a good camera, good display ,and good music mobile then go with realme 8i."
1172,5,Totally superb
1173,5,Good
1174,5,Very good phone 👍 thankyou flipkart
1175,5,Nice phone
1176,5,Nice phone
1177,5,Awesome
1178,5,Its Good product under this budget. We like it.
1179,5,Okk
1180,5,very very nice
1181,5,This phone 📱 is amazing 🥲🥲
1182,4,Nice products
1183,5,Ok
1184,5,Good 👍
1185,5,Gud product in this price
1186,5,Nice Good👍👍👍👍👍
1187,5,VERY GOOD MOBILE
1188,5,Tq flipkart it is really amazing product
1189,5,Better than we think
1190,5,This mobile is very nice
1191,5,Just osm looking😍i am so happy
1192,5,Its an amazing phone. You can say a perfect all rounder
1193,1,"Realme 8i very best phone 📱
And camera best look 🥰🥰"
1194,5,Awesome
1195,5,"I Like this phone
Battery backup very good
Display very smooth
I used it for 7 days and the battery very less to use
and I played BGMI and after playing for 2 hours the
battery come down to 18%
The phone runs very well

Thanks.. flipkart & realme"
1196,5,Nice product
1197,5,Very nice mobile. Camera quality is very good.
1198,5,Gameing mobile and nice camera
1199,5,Excellent product
1200,5,Cool 😎 smart phone 📱 for young India
1201,5,Amazing quality . Love it
1202,5,Good
1203,5,LOW QUALITY CAMERA THAN REALME 7i but PERFORMANCE IS GOOD AWESOME 😸😸
1204,5,Ok
1205,5,I'm happy
1206,5,Nice product i recommend this 😊
1207,5,very good
1208,5,Very good
1209,5,Good
1210,5,Osm product
1211,5,Very nice phone
1212,5,Just close your eyes & Go for it
1213,5,Good mobile
1214,5,Ok
1215,5,Good phone
1216,5,So good
1217,5,Nice
1218,5,Good
1219,5,Good condition and nice. Front camera
1220,5,Very nice
1221,5,Nice
1222,5,Awesome
1223,5,Nice phone
1224,5,Awesome
1225,5,Good
1226,5,Good camera quality .. a bit yellowish in low light but can be managed with changing the filter .. phone looks nice
1227,5,All over ok
1228,5,nice mobile
1229,5,Nice mobile..value for money
1230,5,Nice
1231,5,Worth the price !
1232,5,Super
1233,5,Best mobile
1234,5,Nice budget phone 👍
1235,5,Best phone
1236,5,Very good premium quality
1237,5,This mobile is very good mobile but I see a fingerprint issue
1238,5,Ok
1239,5,Woww
1240,5,Good
1241,5,Excellent mobile..
1242,5,too good
1243,5,Camera could have improved bit more...overall good piece
1244,5,Awesome phone 📱 thankuu flipkart
1245,5,Excellent phone
1246,5,I recieved this phone in very good condition.
1247,5,Good
1248,5,Nice phone g96 is Better than
1249,5,I submitted rating after 2 week of usage it's awesome really full paisa vasool specially battery backup
1250,5,Good
1251,5,Nice product
1252,5,Thank you flipcart...Its osm
1253,5,Best mobile in this range best camera best 18w charging superb design
1254,5,Nice
1255,5,Mobile size is nice 👌👌
1256,5,nice
1257,5,Supper performance in mobail.
1258,5,Nic
1259,5,Fantastic
1260,5,Fantastic
1261,5,Good
1262,5,Good phone
1263,5,Wonderful
1264,5,"Best camera, display, performance in this prize rang love you realme thanks flipkart"
1265,5,Overall in this budget good mobile
1266,5,Good product
1267,5,Good quality
1268,5,Must buy it
1269,5,Nice
1270,5,Good
1271,5,"This is awesome, thanks filpkart"
1272,5,Super product
1273,5,Nice
1274,5,Awesome
1275,5,Fully satisfied
1276,5,Day night photos superbbb
1277,5,Best phone in this price segment...
1278,5,Nice
1279,5,Awesome
1280,5,Looking smart attractive but battery 🔋 not very good performing
1281,5,Ok
1282,5,Good look and smooth display
1283,5,Excellent
1284,5,Nice phone
1285,5,Good
1286,5,GOOD
1287,5,I am happy 😊
1288,5,Good quality product
1289,5,Good
1290,5,Nice product😘😘 display full smooth 120 hZ
1291,5,I'm happy this product
1292,5,Nice
1293,5,Good
1294,5,It ok
1295,5,Very good mobile
1296,5,Great 📲
1297,5,Good product
1298,5,Nice product
1299,5,Nice product
1300,5,Superbbbbb 👌👌👌👌👌
1301,5,Wonderful
1302,5,Nice phone
1303,5,Nice one
1304,5,Nice
1305,5,Iam used now very good performance
1306,5,Good
1307,5,Awesom
1308,5,No Good sound quality
1309,5,Osm product
1310,5,Good job
1311,5,Nice
1312,5,Good
1313,5,Nice mobile good camera and battery backup
1314,5,Good phone
1315,5,Best smart phone at this price. I mostly love it 😍
1316,5,Good
1317,5,Value for money
1318,5,Best
1319,5,Nice product
1320,5,This was the best thing that i bought and in behalf of that the superb delivery. The man was cool as Dhoni😙😙. The working quality of the mobile is just amazing 😍
1321,5,Good mobail and better
1322,5,Very good product
1323,5,Good product
1324,5,Running is best
1325,5,Excellent camera phone..battery good..performs superb..loved it
1326,5,Very nice 👍
1327,5,Best price and most awesome speed performence mobile 8i..I am very happy this mobile.thanks flipkart
1328,5,Good product
1329,5,Good
1330,5,Good realme all phone
1331,5,Good Product
1332,5,Good
1333,5,Good...
1334,5,Good
1335,5,Superb
1336,5,super mobile...I am very happy
1337,5,Nice phone
1338,5,"Excellent display, excellent battery , excellent camera,,processor g96 is doing superb,,selfi camera 16.3mp ,it is best camera among all 16 mp selfie cameras in mobile world,,I used 32mp,16mp,25mp selfie camera mobiles but this realme 8i gave me best picture clearity,, this is honest review,, blindly go for it for any perpus,,it's all rounder"
1339,5,Best phone ever
1340,5,"Very very nice.....
Vale of money 💸💸💸
Good camera 📷📷📷
Performance is good...
Really happy 🥰🥰🥰"
1341,5,Best in 11k
1342,5,Nic and same product
1343,5,Nice product
1344,5,Realme 8i one of the best mobile and good performance
1345,5,I love it. Value of money. Great phone. Thanks Flipkart.
1346,5,outstanding
1347,5,Best
1348,5,My gf happy
1349,5,I am giving 5 star for early delivery. For product I will see it's performance first.
1350,5,Excellent performance…
1351,5,Good
1352,5,It's Awesome in under buddget..😘😘
1353,5,Overall it's good phone with budget
1354,5,Good Product
1355,5,Good
1356,5,"I an use realme 8i Mobile
And look is super"
1357,5,This is a very good phone for gaming and any other work... The performance is very good. The thing is that the phone is excellent ☺️☺️☺️
1358,5,"Good display and sound but back 📷 average , front is nice battery is average"
1359,5,Good to use
1360,5,Good phone
1361,5,Very good performance providing phone at an avg price range with a good battery backup and camera features
1362,5,Nic ❤️❤️
1363,5,Good mobile with good camara
1364,5,Happy
1365,5,Verry good
1366,5,Good quality
1367,5,Super
1368,5,Good
1369,5,Excellent... Thanks Flipkart 👌
1370,5,Very Good phone by realme...
1371,5,Super model
1372,5,Very good thanks flipkart
1373,5,Ok
1374,5,Good
1375,5,Awesome
1376,5,Awesome 😎
1377,5,Good mobile
1378,5,Ty 😊😃😊😃😊😊😊
1379,5,"Everything is quite good
Specially the camera quality us awesome 😎
Smooth use
Not that much wait and display quality is quite good
Only battery drainage is slightly more than other mobile as it has a well build better quality processor."
1380,5,Very nice product
1381,5,Very nice product
1382,5,Nice product.i am happy 😍😍😍😍😍😍.
1383,5,Superb
1384,5,Very nice under 1299
1385,5,Best phn on this money....🤩🤩
1386,5,Everything okay...
1387,5,Good phone for the price
1388,5,Best Value phone. Just go for it. This is my first Realme phone and I fall in love with it. I am assuring you than you will not regret after buy this product.
1389,5,Great phone
1390,5,Very good product for value of money
1391,5,Nice mobile
1392,5,I'm happy
1393,5,Amazing
1394,5,Excellent products
1395,5,Ok
1396,5,Best phone under 12k
1397,5,Excellent
1398,5,What a phone it is just like Reno 5 pro
1399,5,Super quality nice camera value of money super
1400,5,Good quality
1401,5,Good quality
1402,5,Good quality phone and super
1403,5,Super
1404,5,"Go for it
Best at this price segment."
1405,5,"Really good phone in this price..
camera : 5/5
battery 5/5
display 5/5
fingerprint 5/5"
1406,5,Front camera nice picture
1407,5,Very nice phone
1408,5,Good
1409,5,It's the best anyone can get at this price it's also very durable
1410,5,Very Nice and good working
1411,5,Too good
1412,5,Very good product
1413,5,So nice phone thanku so much Flipkart
1414,5,Best
1415,5,Good
1416,5,Good at this price
1417,5,Value for money. Purchased on BBD
1418,5,"Such a nice product with first class delivery ..
Thank you flipkart so much ..
Phone is working nicely"
1419,5,Very nice
1420,5,Nice
1421,5,Nice phone
1422,5,"MediaTek G96 better than G95, camera is good 👍"
1423,5,Excellent
1424,5,Nice
1425,5,value for monet phone
1426,5,AWESOME
1427,5,Spr
1428,5,Value for money 💰💰
1429,5,Brand new phone realme the iz just osm.
1430,5,Nice mobile 👍 👍👍
1431,5,Nice
1432,5,Nice
1433,5,Osm
1434,5,Very good
1435,5,Nice
1436,5,Awesome Phone in this price range
1437,5,Awesome 👍
1438,5,Excellent
1439,5,Super
1440,5,Value for money
1441,5,Very mst Camera
1442,5,Verry nice good loking
1443,5,Great
1444,5,"Awesome phone but charging time is too much.

Don't buy complete mobile protection from Flipkart because when you need of this protection Jeeves company partner of Flipkart will start new business with you at different price slabs."
1445,5,Best camera
1446,5,super mobile
1447,5,Super phone..👍 buy this ❤️
1448,5,Good
1449,5,Quality is good
1450,5,"Very nice Phone 📱 osm fantastic mind blowing 😵
Very good design and quality."
1451,5,Superb
1452,5,Really is good product....
1453,5,"Awesome 📱
Phone"
1454,5,Awesome phone
1455,5,Overall look & performance is decent at this price range.
1456,5,Varry Good product
1457,5,Best mobile hai
1458,5,Very very good mobile
1459,5,Good
1460,5,Good
1461,5,Good
1462,5,"Best under 14k budget, enjoy a lot with this phone. It totally depends on you how you wanna use it..."
1463,5,I love this productk
1464,5,Good quality
1465,5,This phone is very good and battery is very long and camera is very good
1466,5,"Cool and First class phone in this range,"
1467,5,Awesome realme 8i
1468,5,Awesome product 😘😘😘😘
1469,5,Awesome mobile
1470,5,I love it 💝
1471,5,Very nice
1472,5,"Nice mobile at the price after exchange.
I have first time purchase a realme product.its really a quality product."
1473,5,Awesome prdct
1474,5,Good and best price
1475,5,All is good
1476,5,Descent performance
1477,5,Nice mobile very good condition camera best
1478,5,"Awesome phone
Build quality is superb
Value for money
Go for it 👍🏻"
1479,5,Mind blowing phone
1480,5,Excellent performance good speed ..but camera little bit not good
1481,5,Excellent 👌
1482,5,Overall Good phone in budget of 11K.
1483,5,"This Product is really good in this range. But, Camera Quality Not Bad and Also Battery Performance. But, Display/Ram/Processor & So many others features is really Awesome. Love this Product."
1484,5,Worth for this value
1485,5,Good phone
1486,5,Happy
1487,5,Tnks flipkart
1488,5,Good
1489,5,BEST BUDGET GAMING PHONE
1490,5,Good
1491,5,"Camera best hai
Display quality best hai"
1492,5,"I really love this phone ,one of my best decision to buy this .Thank you Flipkart"
1493,5,Phone is working really great.
1494,5,"Very Nice & Smooth Display
Good Quality"
1495,5,Good product
1496,5,Nice
1497,5,Very good mobile phone
1498,5,Good.
1499,5,Just wow.
1500,5,Good
1501,5,I don't think this Phone is Good for Photography and gaming
1502,5,Value for money
1503,5,Value for money
1504,5,Good Products
1505,5,Top grade phone
1506,5,This range for mobile nice configuration good
1507,5,Best gaming phone for bgmi player.....
1508,5,Nice product
1509,5,So good mobill forfance is batter
1510,5,Value of money best camera best battery backup
1511,5,Valueable product
1512,5,Vgood
1513,5,Nice 🙂👍👍
1514,5,Nice mobile
1515,5,All performance was outstanding... fantastic
1516,5,Good phone at this range
1517,5,Excellent fueture in the mobile
1518,5,Nice product
1519,5,Good
1520,5,Nice phone
1521,5,Nice product
1522,5,It's awesome
1523,5,Loved this phone but camera not perfect for me...
1524,5,Best mobile under this discount prince range
1525,5,Night selfie superb quality
1526,5,"Very good, this money.thank flipkart......"
1527,5,Realme 8i best mobile phone goood fechar.........-
1528,5,Good product
1529,5,Fantastic
1530,5,"Best phone to buy in 2021 ,camera is also awesome go for it . Battery can last upto 18 hrs on full usage ."
1531,5,Super
1532,5,Value for money
1533,5,Good
1534,5,Best
1535,5,Awesome
1536,5,Amazing Mobile Phone
1537,5,Very nice
1538,5,Best ever
1539,5,Superb phone under 12k best got gaming and seemless multitasking no heating issues while charging and playing bgmi so go for it
1540,5,It is value of money
1541,5,Great
1542,5,Superb quality
1543,5,nice
1544,5,Awesome 💯 overall
1545,5,Good mobile super
1546,5,👍 so good
1547,5,Worth it.
1548,5,Everything with nice performance at low price so nice deal
1549,5,Nice
1550,5,Very nice 👌and super mobile phone
1551,5,nice
1552,5,Awesome product 👍..but slow charger
1553,5,Mind blowing
1554,5,Nice
1555,5,Good product
1556,5,All good satisfied
1557,5,Good to get this phone for my mother she loves it thanks you Flipkart for this .
1558,5,Nice phone
1559,5,Nice phone display soo good
1560,5,Best camera phone
1561,5,Super
1562,5,Nice look
1563,5,"Very nice phone in this price, Battery is so good.excellent for medium type user."
1564,5,Nice product ...Go for it
1565,5,AWESOME
1566,5,Lovely very nice
1567,5,Good mobile phone
1568,5,Nice phone
1569,5,Ok
1570,5,Good
1571,5,Value for money
1572,5,Low budget but awesome
1573,5,Very Good Price in BBD Sale according to Specifications.
1574,5,Nc phone.
1575,5,Amazing product
1576,5,Good
1577,5,Super
1578,5,Everything is fine
1579,5,Very good
1580,5,Super
1581,5,Every thing good
1582,5,excemllent product
1583,5,Good product
1584,5,Awesome 😎😎
1585,5,Very nice product
1586,5,I love realme mobile
1587,5,Nice product in this price
1588,5,Osm
1589,5,Owssm mobile
1590,5,What a device.exelent
1591,5,"Best phone in thz range
Great picture quality camera is cool
Battery is good but realme improve it with 6000mh battery all-over phone is best"
1592,5,Good mobile phone
1593,5,Superb mobile phone
1594,5,Nice
1595,5,Good product Flipkart
1596,5,"Realme 8i 👍👍👍👍👍

Battery 5000"
1597,5,My goodness
1598,5,Low budget good performance
1599,5,Awesome
1600,5,Good
1601,5,Very good
1602,5,NYC product
1603,5,"Nice mobile
Good camera, battery, performance 👌👌👌"
1604,5,Very good
1605,5,Nice
1606,5,50 mp is really awesome 😎
1607,5,Nice product
1608,5,Nice
1609,5,Good
1610,5,Good
1611,5,Good phone according to the price 😃🤠
1612,5,Fabulous Mobile Loved It ❤️
1613,5,Awesome
1614,5,It's a amazing phone . good service of flipkart. camera is really good....! Thank you flipkart..😍😍
1615,5,"Amazing Performance..!

I loved this phone.

Thank you Flipkart 😍"
1616,5,An Excellent mobile with this price segment...
1617,5,Good
1618,5,Nice Mobile
1619,5,Nice phone
1620,5,Good product!!
1621,5,Superb quality camera 📸
1622,5,Thankyou so much
1623,5,Nice phone
1624,5,It's amazing
1625,5,Value of money
1626,5,Awesome product
1627,5,I just have complain about Camera Realme should improve it
1628,5,Nice product
1629,5,One of the best smartphone in this price segment.
1630,5,Nice
1631,5,Nice
1632,5,Very good product
1633,5,Best mobile 📱 thanks 👍
1634,5,Amazing click
1635,5,Good
1636,5,Nice products
1637,5,Very good
1638,5,Mobile is nise and battery is very good camera also good
1639,5,Nice looking phone best buget
1640,5,Value for money
1641,5,Good phone...
1642,5,Very good product but we will zoom his camera he do not give good results
1643,5,Very nice
1644,5,Value for money also gamers can enjoy🔥🔥
1645,5,"Don't think so much, the performance is very very good . Charging is average, camera is best. The battery will definitely last a day,just go for it😍😍. Design is also excellent in purple variant. Screen is smooth because of 120hz display. Quick loading in any app. Delivery was like we've got from store."
1646,5,Awesome camera and very smooth performance in this price no phone is there for gaming awesome no lag I didn't expect like this battery also good overall best smartphone of the year !!
1647,5,Semma masss
1648,5,Super were nis good phone
1649,5,Good phone
1650,5,Ver good
1651,5,Good 👌
1652,5,Good camera quality. Thanks Flipkart
1653,5,"It's display awesome 5/5
Battery 4.5/5
Performance 5/5
Camera 3.5/5
Sound 4/5
All over good"
1654,5,"Very good phone, i have got it at very good price in sale.nice phone"
1655,5,Best on best
1656,5,Awesome
1657,5,Good for BGmi
1658,5,Nice
1659,5,Great
1660,5,I'm Happy Because This is a good product in this range thanks Flipkart
1661,5,nic prodect valu for mony gret look
1662,5,Very nice display and most wanted proceser g96.
1663,5,Its osm
1664,5,Very good performance with good camera clearity
1665,5,Awesome mobile
1666,5,"Camera quality best
Valua for money"
1667,5,nice
1668,5,I am happy
1669,5,Nice product
1670,5,Super
1671,5,Realme 8i is nyc product and camera is very nice
1672,5,Just go for it everything in this phone is well managed
1673,5,Good product in this price range
1674,5,This mobile price is too much
1675,5,Value for money good 👍👍👍
1676,5,Just wow phone
1677,5,Good
1678,5,Good
1679,5,very good
1680,5,Wow so good
1681,5,Net work problem or over heat
1682,5,Very good performance
1683,5,Good
1684,5,Perfect for gaming with high graphics and smooth screen resolution
1685,5,"Good value of money
Good for student low using of games and by mca bach family's"
1686,5,Best phone...under 14000
1687,5,"Phone is really amazing camera, battery backup, sound and performance really good mind-blowing with all packages...🕺🕺🕺"
1688,5,Very nice mobile nice delivery
1689,5,Nice phone
1690,5,"Got this for 8400 during the big billion days. At this price it's a great value for money. 50mp camera catches some brilliant photos. Other 2 cameras are just a gimmick don't know why spend time on carving out those two little holes just to give a 2mp trashy camera. Performance is top notch, brilliant battery and 120hz screen is icing on the cake"
1691,5,"Detailed Review

Camera: Decent
Battery: Full day
Performance: Awesome
Display: Mind-blowing"
1692,5,Nice Product. bt buy offline..
1693,5,It's a budget phone
1694,5,Nice
1695,5,Nice
1696,5,Best in this budget.
1697,5,Value for money😍😍😍😍
1698,5,Best reame 8i and fast delivery thanks flipkart team
1699,5,Osm
1700,5,Awesome
1701,5,Very nice 💕 thank you Flipkart
1702,5,"Mobile with a great performance and camera quality is just awesome ...
Aslo a value for money product....
Thank you flipkart......"
1703,5,Good... fantastic
1704,5,Excellent
1705,5,"Nice ,, battery backup is good, camera is little bit disappointed but overall product is good"
1706,5,Awesome Supb In This Rate range
1707,5,Value for money product
1708,5,"Looks 5
Camera 4
Performance 4
Battery 5"
1709,5,Best in this price
1710,5,"Go for it without any option
Buyed at 10,099rs big billion days sale with exhange offers
Its competitors are mi 10 prime but better than that in terms of all aspects except camera quality
Camera can be slightly better
Look great
Display best
Refresh rate awesome
Charger could be 30 wattt for better but 18w enough
Processor best for pubg , cod , gaming best"
1711,5,Very nice phone
1712,5,Nice product in this budget
1713,5,"Just awesome buy.Back looks stunning.great camera, display.. everything looks great. Thanks flip.Anyone planning to buy just go for it."
1714,5,Nice phone
1715,5,Nice mobile
1716,5,Good
1717,5,Good mobile 📲
1718,5,Good
1719,5,"Big display , smoother , valued mobile"
1720,5,Nice phone
1721,5,Super cool 😎
1722,5,I m writing this review after using 7 days of real me 8i. The phone.is excellent in day to day use and battery performance is better. Camera quality is good at this price range. No lag saw between switching the app.120hz screen refresh rate makes phone smooth during gaming and other content. Display quality is awesome.Ram management is good in this phone. So overall performance is optimum at this price range .Thanks to flipkart for fast and secure delivery.
1723,5,Nice product
1724,5,Looking good
1725,5,"Well great product indeed, good but not the best.
Screen is good, I have purchase for day to day use for my mother so overall satisfied, it have decent specs and good pricing.

Camera is okay okay, don't expect iphone or premium phones camera quality.

If the price bracket is 10-15k then this is good budget phone."
1726,5,For this price good phone
1727,5,Good
1728,5,Nice
1729,5,"Mobile is good 👍👍👍

But delivery . So late😔"
1730,5,Good phone for gaming..
1731,5,Thanks
1732,5,Best phone 📱
1733,5,"Nice Mobile... Value for money... So amazing...
Display & Sound Quality Bad...
Parformance Amazing..."
1734,5,Camera quality good.Look excellent.value of money.
1735,5,Overall good at this price range
1736,5,Value for money battery back up and display is awesome but camera is not good
1737,5,Nice product Flipkart
1738,5,Nice phone
1739,5,"Best brand but price is too good , excellent view"
1740,5,"One of best smartphone between 10000 to 15000.
No doubt ,it giving much more with price.
Camera ✔️
Processor ✔️
Display ✔️
Battery ✔️
Looks & Design ✔️
Sound ✔️
Value for money ✔️"
1741,5,Nice
1742,5,Very nice mobile ...
1743,5,Excellent
1744,5,Thanks
1745,5,Really it is a nice mobile phone
1746,5,Nyc
1747,5,Super
1748,5,Ok
1749,5,Overall good quality products
1750,5,Realme best Phone 8i
1751,5,Very nice
1752,5,awesome budget device
1753,5,Nyc phone
1754,5,Very good nice phone 8i
1755,5,Good......
1756,5,Super duper so lovely
1757,5,Very good
1758,5,Just mind-blowing awesome phone 👌👌👌
1759,5,Topclass
1760,5,Good Super
1761,5,Great product
1762,5,Super mobile 👌👌👌
1763,5,Very good phone in budget.
1764,5,Awesome phone camera and battery performance
1765,5,Best
1766,5,Excellent design
1767,5,Excellent design.
1768,5,Value for money
1769,5,Nice phone
1770,5,Very good
1771,5,Suppr
1772,5,Excellent
1773,5,Very nice mobile thanks flipkart love you
1774,5,amazing
1775,5,Awesome Mobile...As expected...Thank u flipcart 🥰
1776,5,Super quality & value of money
1777,5,Thanks for Flipkart 😊
1778,5,Osm
1779,5,Best phone
1780,5,Nice phone
1781,5,"Phone is really good display, battery, performence, camera and sound quality good but if we charge battery percentage not showing and network is low when compare to my old phone."
1782,5,Keep it up
1783,5,best product in price range
1784,5,Nice phone
1785,5,To good
1786,5,Good
1787,5,Good at this price of point
1788,5,Very nice........
1789,5,Very good working
1790,5,Value for money ❤️❤️❤️❤️
1791,5,Good
1792,5,"Very slow charging, it's take 2 hour 20 min time"
1793,5,Amazing and happy
1794,5,It is a wonderful mobile
1795,5,"Very nice phone in this budget .this phone performance is very nice,totally good."
1796,5,Super
1797,5,Nice
1798,5,Excellent product
1799,5,Nice productus
1800,5,Super
1801,5,Best phone this range
1802,5,"best phone in segment
love the phone"
1803,5,Good
1804,5,Good
1805,5,Very Nice smartphone in this price range very good performance in daily tasks and camera department good performance both front and back looking good overall best
1806,5,Nice performance
1807,5,very good
1808,5,Good everything.
1809,5,Awesome mobile...I like this...thank you flipkart....
1810,5,Nyc phone at this range
1811,5,Good
1812,5,Great
1813,5,M Very happy product
1814,5,Nice budget phone
1815,5,Good phone
1816,5,Value for money
1817,5,Super mobile
1818,5,Very nice...value For money👍
1819,5,Good
1820,5,"Nice product
Battery backup full day with internet
Front camera 4.5/5"
1821,5,Excellent product
1822,5,Good
1823,5,Very good phone
1824,5,Good phone with affordable price. Also can use it for BGMI & COD like games but with minimal settings. Value for money.
1825,5,Its Good
1826,5,Display is awesome
1827,5,good
1828,5,"Thank you Flipkart quick delivery
I have taken 2 Mobiles"
1829,5,Nice 👍
1830,5,Nice
1831,5,"Pros: Camera is good, performance is fast and smooth, charging is fast enough. UI is clean and ad free (need to uninstall some bloatware). Fingerprint reader is superfast and convenient.

Con: Front camera cutout is slightly bigger (but not a big issue since we don't notice it anyway after some days of usage)

Overall very satisfied with the device for the price I paid."
1832,5,Good look and very haigh proformance for gaming
1833,5,Really superb phone I impressed camera and performance so well I got this phone so many offes
1834,5,The product is so awesome and also I got my product within 20 hours.The phone is very satisfied and overall performance is best
1835,5,Nice phone
1836,5,"Good prodect, good delivary,"
1837,5,Good
1838,5,Best smartphone under 13000
1839,5,"Bought it for 12k and in this price point I could not find any smartphone which offers such a great performance. Now let me review the product
1. Display (9/10) quality is really good 120 hz perform s buttery smooth.
2. Performance (8/10) initially when I was setting up the device I found some lags and stutters but after updating to the latest software, it was not present.
3.Build and Design (9/10) really good, though polycarbonate but the quality of the material is perfect. On the front u...
READ MORE"
1840,5,Good
1841,5,I really love this ❤️ I am so happy 💖😍 thank you
1842,5,Good product.
1843,5,Good
1844,5,Very good
1845,5,"Overall Best phone by Realme, Go for it."
1846,5,Best price phone
1847,5,GOOD
1848,5,"Met the expectation, great phone ......."
1849,5,First of all Phone is stylish.. Good display.. Speaker is really loud.. don't put on maximum level.. Mobile is really fast.. camera is good enough.. rear camera is good..front camera is also good.. but in some lighting conditions selfee camera shows over beautification even with lipstick but not a big problem.. I didn't played games.. over all nice phone and value for money.. This is the reweiw after one week .. You can go for it .. must buy..
1850,5,This phone is very nice is awesome. Bettery break is very nice . In charging speed is very nice . Camra quality is awesome.
1851,5,DELIVERY ON PERFECT TIME
1852,5,Op.... Phone
1853,5,"Best mobile in this price range..
But for 13k-14k price range,realme should have improve battery performance.
12nm processer is performance wise awesome.
But battery drains rapidly on using camera,gps.
On using internet,it is fine.
But during gaming battery performance gets optimised thats a good thing and reduce battery drain
First of all,i wanted to buy realme 8s bcoz it has 6nm processer.but after comparing it with realme 8i,i found that its battery backup is 1 hour more that realme 8i on...
READ MORE"
1854,5,If you want budget gaming phone go for it. Don't buy this if you want the best camera. Camera is below average. Battery backup is awesome. Camera software may be upgraded in future but for now it's bad
1855,5,Best phone
1856,5,Buy best
1857,5,"such an awesome mobile ,i got this phone at 11987
such a excellent phone
thanks flipkart"
1858,5,No 1 product
1859,5,Nic
1860,5,Good
1861,5,Mobile looks great and more expensive than usual 😜
1862,5,Best product under 15000 love it
1863,5,Good
1864,5,Good camera good performance but I am not impress his build quality
1865,5,Awesome mobile and camera quality or display are really nice
1866,5,Nice phone on this price 😍
1867,5,"It's nice to look and smooth touch ,speed and performance is great."
1868,5,Good
1869,5,Good
1870,5,"Great user experience overall..
Camera not that much optimised..
Display at 120 Hz at its best..
Battery also works upto 2 days with normal usage..
Good Mobile network signal coverage..."
1871,5,Good
1872,5,Great
1873,5,Nice picture nice product
1874,5,Performance next level i am happy thanks Flipkar & Ekart logistic
1875,5,Nice product
1876,5,Camera 📷 quality is very good nace phone 😎😜
1877,5,very good mobile
1878,5,Very good features 👍👍👍
1879,5,Nice
