index,ratings,reviews
2974,4,"Camera is bad, images are average but rest all are excellent. Clean UI👍"
2975,4,Good ph value for money
2976,4,"Better performance for this price, if same mobile with less weight still gives an added advantage for customers, on time delivery from flipkart"
2977,4,Feel free with this phone due to large battery life & camera also
2978,4,Camera and display is not satisfactory. Battery back is good. Over all my experience is good after using of 10 days
2979,4,Very good product.
2980,4,Great phone at this price range . Just shake to on the mobile Torch.
2981,4,"Value for money, very happy with it"
2982,4,I ordered champagne color mobile but I got Grey color mobile. I didn't expect from flipkart. It's disappointing
2983,4,Awesome phone
2984,4,Heating issue but may be resolved after software update. Overall can be purchased.
2985,4,Mbl is gud but sometime mbl is sticking....
2986,4,little thik and heavy
2987,4,Almost good
2988,4,Not bad
2989,4,"Mobile is good but got on higher price, Flipkart should respect his customers and return the overcharged price as a goodwill gesture.Got on price 17999 but current price is 16999"
2990,4,"User friendly,camera is awesome and processer also fast"
2991,4,"Good battery performance, easily runs for 2 days on a full charge. But a little bit heavy."
2992,4,It's worth it for what it offers!
2993,4,Better performance
2994,4,"Battery can last for 2 days with internet usage. Display is good. Camera inside room is average but with natural lights outside is good.One issue, it gets locked when I am on WhatsApp call"
2995,4,"The camera is great
The battery is large 6000 mph but it is draining faster with the time(after using for 2 months) mainly when the game mode is on.
There is some kind of gorilla glass which is good and not depicted in the description of mobile
Overall it's good"
2996,4,Good product go for it.
2997,4,Good mobile phone but the camera quality is not like 108mp it's ok ok quality
2998,4,Good buy at the price range. Thickness of the phone is more n also weight. You don't feel it good on hand
2999,4,"The MOTO G60 is value for money.
If you don't have usage of the camera then moto G60 is the best option in the market.
No doubt, it's a little heavy in weight.
Performance is awesome!
Display screen quality is too good!
Watching a movie is super cool. The Speaker sound quality is super.

Overall this is a super cool phone."
3000,4,Best delivery service
3001,4,The phone is very bulky. It's larger and difficult to fit into a trouser pocket.
3002,4,Awesome
3003,4,Very nice phone. I like it.
3004,4,Realy good
3005,4,Good
3006,4,Mobile is good
3007,4,Good
3008,4,Some time it's. Getting hanging
3009,4,Good
3010,4,Good
3011,4,Excellent mid ranger.
3012,4,"good phone, but I am not sure about camera........."
3013,4,Timely delivered...original product
3014,4,Nice qulity best price good
3015,4,Best phone and great value for money
3016,4,"Camera is not functioning the 108 mp power, display is ok because it is ips lcd with 120hz,battery is good but slow charging make depressed, only gain is its powerful chipset"
3017,4,Cemara not upto mark
3018,4,Ok
3019,4,Very good product
3020,4,Value for Money.
3021,4,Good
3022,4,"Phone is awesome under the budget 20,000 inr. The only challenge I'm facing is weight else, everything is perfect. Thanks Motorola."
3023,4,Nice phn
3024,4,The phone is just as per my expectations and requirement. The only drawback is that the charger plug that came in the box does not work. I had to put the cable in another charger plug in order to charge the phone. Totally unexpected from Moto.
3025,4,"Good phone to have at a reasonable price ,but it's weight is little higher,overall a cool buy."
3026,4,"Good product
Not very good"
3027,4,Super Phone @best prize
3028,4,Overall mobile is good except the camera?
3029,4,Good phone according to price it's ok
3030,4,It's very nice product
3031,4,Goood...
3032,4,Nice 🙂
3033,4,Good product. Could have been better in display and weight.
3034,4,108 mp camera should be better
3035,4,"Too much weight, every thing else looks good"
3036,4,"All good happy with phone and performance. Due to heavy battery it's bit weighted. And screen is big, so single hand operation is not possible."
3037,4,Nice phone
3038,4,Good product but not able to do mirror casting in my Smart tv . Samsung TV attend the call and confired it is not issue with TV .But there is no response with call center poor service .
3039,4,"Pros -
Camera is good
Display and battery is also good
Pure vanilla Android experience, no customization and no faltu Chinese apps

Cons -
A little heavy
Sometimes require battery yo be charged twice a day."
3040,4,Excellent
3041,4,"Writing review after 1 month, I prefer this device due to clean os and no ads, as usual what I expected ui is clean screen is IPS LCD but with 120hz refresh rate it's like using OnePlus phone wow again and finally camera is not upto mark need improvements I hope they provide software update for camera improvement"
3042,4,"Overall very good, but it's heavy wait."
3043,4,Average
3044,4,Good
3045,4,"Love this phone and my favourite brand.thanku moto ,thanku flipkart 🤗"
3046,4,Good product
3047,4,Big Screen and Build quality is good
3048,4,Nice Phone but a bit bigger than my liking!
3049,4,Awasome
3050,4,handset messing my phone
3051,4,Not bad
3052,4,Best product
3053,4,"Battery 🔋 and camera 📸 is Good, but the phone weight is high,"
3054,4,"Google talk button between power button and volume rockers is very annoying , it would be better if it would be at other side of phone .."
3055,4,This phone is huge lengthwise. 15 Gb is already taken by System Storage for Android 11.
3056,4,Super looking
3057,4,Good mobile but raining ram not showing...
3058,4,Good product...
3059,4,Good quality
3060,4,Mobile is little bit heavy
3061,4,"Gesture performance is bit daisy, dedicated gesture could have gave more purchasing number."
3062,4,"Performance , Display , Battery are great. Looks , Camera average."
3063,4,Good
3064,4,Charge is fast down.....
3065,4,"The mobile is a good one but it is hard to find a tempered glass for this.
And hard protection back cover 😡"
3066,4,Nice
3067,4,"Worth for money, smooth handling due to 6gb RAM and 120hz refresher rate , good camera, everything is upto the mark."
3068,4,Superb
3069,4,Nice phone.
3070,4,Simply superb
3071,4,Overall phone is good
3072,4,"Excellent performance and camera quality.
Camera struggles in indoor lighting conditions but outdoors it performs very well.
The device performance is also very good.
The battery is excellent and lasts 2 days easily if you are a moderate gamer and 1 day if you are an extreme gamer."
3073,4,Awesome Mobile
3074,4,Excellent phone in this range to compete with other phones
3075,4,Overall Good .....👍👌
3076,4,Camera and tuch not proper work
3077,4,"Camera - 3/5 guys if you looking for camera phone then rethink to this one.

Security and ads - 5/5 , I am moto user since 2016 I have been using moto g4+ no ads no pops or notifications is strong part of this brand.

Display - 3/5 good work in indoor but struggle in outdoor. You have to change font size then will work smoothly.

Touch - 5/5 awesome smoothly function every corner.

Sound - 4/5 great sound and provides perfect bits.

Battery - 5/5 great battery. 6000mah is enough to say.
No h...
READ MORE"
3078,4,Nice
3079,4,"The Phone is bit heavy for me, as I like sleek cell phones.

One issue that I'm facing is that when someone end the call it take few seconds for screen to get rid off it.

When I cancels the call, it went off in seconds."
3080,4,Worth it!!
3081,4,Good
3082,4,"Nice & durable body but heavy than other mobile.
Overall good except wait."
3083,4,Product Good But Works low
3084,4,"Detailed review after 10 days of usage:

🔹Camera : Camera is good takes clear photo with a good dynamic range but can be more optimised by software updates.(4.0/5)

🔹Battery : Battery is really great...💯 Not a gamer but U can use it without charging it for 1.5 days (5/5)

🔹Display : display is really nice and large....but it should have been better if it was provided with amoled display...but no such differences felt till now...(4.5/5)

🔹Performance : performance is just awesome 💯💯 tot...
READ MORE"
3085,4,"Well battery is not good, it automatically discharges. Camera is Ok ok. Overall not a good phone.. I had previous generation moto one fusion plus which was much better than this device."
3086,4,108 megapixel camera but quality is just 10 megapixel
3087,4,Very nice product 😊☺️
3088,4,Very reasonable
3089,4,Overall very nice look wise excellent camera should improve let see in future update hope for the best over all nice purchased
3090,4,Good for money
3091,4,Reasonable phone at a reasonable price ❤️
3092,4,Good monile.but il looks more weight.
3093,4,Supar
3094,4,It is a best Phone under 20000 and there are many features in this phone the camera quality is so good
3095,4,Phone is good as per my opinion it is having single speaker which is not good for sound when increase voice then sound is not coming good but other thing are good.
3096,4,Display is average but camera quality is good in this price range. Overall worth the money.
3097,4,Good performance mid range phone.camera also good for mid Range user.phone look bulk but u get used to it.stock android is new experience for me
3098,4,Size and weight feels a bit higher side... Otherwise very nyc
3099,4,A good phone in a good price..
3100,4,Extremely awesome value for money .camera 📷 is good .but mobile is little bit weight
3101,4,Excellent
3102,4,The width of the phone should have been better it looks very slim
3103,4,All ok but selfie camera not expect
3104,4,"Thanks to flipkart
Good performance in mobile"
3105,4,"Best camera especially potrait mode Is superb. I was confused after reading negative reviews but I went for it and it is good. Battery is superb. Screen, speaker also best. Only thing is that screen guard is not available in local just like moto one fusion plus. It is very hard to get."
3106,4,Not satisfied
3107,4,It is very good product 😊😊😊
3108,4,GOOD
3109,4,"Superb phone in this segment, but screen is lill bit large to handle"
3110,4,Super
3111,4,"Great phone but don't expect much on camera!

Over all worth for 18k.

Thanks for flipkart for fast delivery!!!"
3112,4,Camera is not good as compare to poco m2 pro.
3113,4,Back Camera is not as expected oner all good phone
3114,4,"Camera is good in day time, but it is average during night. Battery lasts only for 1.5 days with moderate to severe usage. Performance is very good. Display is good. Slight heavy on hand with the larger size. Overall a descent phone for the price range.."
3115,4,"Nice budget phone, camera could have been a lil better"
3116,4,Good fone
3117,4,"Heavy like a brick 🧱 Why do they keep making phones bigger? Good phone otherwise, no spying bloatware unlike many budget androids."
3118,4,Heavy in weight...need to work on it
3119,4,It's good
3120,4,"Great product. I have been using this phone as a daily driver for a week now and here is my review about it. This phone has an awesome battery backup, with no advertisements or bloatware installed. The software experience is total bliss. However, if there is a complaint from my side, it would be that the screen size and weight of the device are too much. It took me a while to get used to it but it's all good now."
3121,4,Good
3122,4,Very nice prod
3123,4,It's a good product
3124,4,Nice!
3125,4,nice phone
3126,4,Outstanding phone in this price range.
3127,4,"Good battery backup, performance, and display.
Camera is average
Overall value for money."
3128,4,Nice handset
3129,4,Need to improve camera quality and pixels
3130,4,The phone is very nice camera should have been little bit better but the performance is excellent the camera should have been little more better because 108mp looks good but the camera for long range clarative reducers but overall the phone is better and nice excellent
3131,4,nyc mobile... camera not so good as described 108 MP ... but touch of the screen is nyc
3132,4,Overall it's good
3133,4,Very nice product mobile
3134,4,Flipkart packing is not good. Other all is good
3135,4,Phone is good with all games and apps run smoothly ...refresh rate is also good.. portrait mode os good providing natural skin tone... Night mode is bad ... Overall phone is worthy..
3136,4,Battery backup is extremely disappointing but overall quality is good
3137,4,Mobile Performance is very good. But charging speed is very low
3138,4,Good
3139,4,"4 star only because it's too heavy and too thick

Rest everything is perfectly fine"
3140,4,Good
3141,4,"Mobile buy this only three things, display, battery, snapdragon processer"
3142,4,Best phone under 20000 budget.
3143,4,I love moto
3144,4,"Qualcomm Snapdragon Best
Battery Backup Exception to All Android Phone"
3145,4,nice mobile
3146,4,verygood
3147,4,Good phone just the photo processing from 180p sensor takes time and face id and call sensor is slow rest is clean experience..a perfect phone gor me
3148,4,Good phones
3149,4,"Product is good.
stock android
Everything is fine expect weight"
3150,4,Nice Product
3151,4,"It performs very good.
But camera is not that like 108MP. and 32MP.
Charging= average. Battery drain = normal"
3152,4,"Just okay
Phone size is bulky
Battery backup is also normal
You can get better in this price"
3153,4,Mobile size little bit big...
3154,4,"My second moto mobile.
Good quality. Affordable price in this segment. Value for money.
Large display and huge battery - making mobile little bulky and heavy.
108 megapixel looks ok.
Android 11 - most customisation available
Unique features available in moto gesture and personalize works cool.
Design and colour variations not looks good. Camera design and colours are looks pretty good."
3155,4,"Audio Effects are amazing with high bass. all are excellent except camera. battery backup are worth. selfie camera is not 32 mp its 16 mp quality. that makes me disappointed. processor is terrific.
review -
Camera 3/5
processor - 5/5
Battery - 4.5/5
handling - 3.5/5
audio - 5/5
video - 4/5
value for money - 4.5/5"
3156,4,Every aspect of this phone is unmatched quality but the single drawback is it is huge in size and over weight. Not user friendly
3157,4,"1) processor- great on day to day performance and gaming. Bit aggressive on ram management
2) screen- best LCD display blacks are blacks for a LCD display
3) camera- clear and very good pictures. Main camera is wonderful for the price, 5x zoom objects are crisp than iphone
4) battery- Usage of watching 3 hrs youtube videos and half an hour games apart from calls battery lasted for 30 hrs
5) user interface- close to stock android and extra safety of thinkshield.
6) weight- its heavy but you ...
READ MORE"
3158,4,"Good phone, range is something high. But over all phone is quite better"
3159,4,Good to go
3160,4,"Very excellent phone, full value for money.
In every category 5star rating"
3161,4,"the phone looks great,
price is balanced well,
performance is satisfactory,
the battery is the beast."
3162,4,Good Product🥰👌🏻
3163,4,"Somehow a heavier cell phone due to 6000MAH battery, large screen display , but good in this price camera quality is not so good as they are claiming 108MP camera ."
3164,4,"My issues were finally resolved,


Thanks to the seller and Flipkart ,🤝"
3165,4,"I love the phone, slitly on the heavier side but not boughter."
3166,4,Nice phone
3167,4,"Camera very good value of money this phone but battery is not worthy, improve battery performance display problems and internal settings problem not good please don't parchage"
3168,4,Very nice product
3169,4,Very cool mobile but u can get parts around the hyd
3170,4,Good product in this price.
3171,4,Not bad
3172,4,Good product from Moto
3173,4,"Camera is bad, performance is good."
3174,4,"Value for money phone with all the features

Camera above average
Performance of regular daily tasks is excellent no lag
I am not a gamer and do not play games on mobile so I cannot say about it.

Display and size of screen is good for daily use and watching movies and YouTube.
No issue in that.

Typing is smooth and hepatic feedback motor works fine. It is good vibration is felt while typing. I use Microsoft swift keys inbuilt in this phone.

Sound is also quite good for a single speaker, a...
READ MORE"
3175,4,This is good tall phone with smoother stock android experience. Like it
3176,4,everything is Perfect but need to improve camera quility
3177,4,I bought this Phone few days ago it's good value for money
3178,4,If this mobile 6.67 inches it is very good . / Overwise if mobile width is little big this phone becomes amazing . All features are very good operating is superb. Camera 108 pixels is average.
3179,4,Screen size is quite large which is not okay for me. Camera is average not very nice. Many apps are not given with the system. I am okay with the product. But earlier i have used mi so i feel mi is better than Moto
3180,4,Good product and valuable money 💰
3181,4,"It's a decent phone for its price. It doesn't have a built in Parallel Apps feature like OnePlus where you can use WhatsApp with two different numbers. You can do using different Apps like Multi Parallel, but they contain a lot of ads. Hopefully they should introduce it via software update.

Apart from that, the phone would meet the expectations for its price."
3182,4,One of the best if not the best phone in this price.
3183,4,"Though it is claiming to be of 6000 MAH battery, it does not long. The usage of the phone is limited still the battery donot last."
3184,4,"Don't expect battery works like 6000mah, not so effeciently, looks like used battery, works like 4500mah,
Overall must buy phone, Go for it"
3185,4,Mind blowing product
3186,4,The delivery was very poor...I ordered dynamic gray but received different colour froasted
3187,4,"Very practical mid ranger with near stock android experience, long lasting battery, great performance and decent cameras.

will strongly recommend this one!"
3188,4,Android one is the most sexy ui . Nothing to say . phone is little bulky . Value for money
3189,4,"The rear camera is not of that level.
But battery is fantastic.
Phone is heated when charging
No problem about screen
Front camera is nice"
3190,4,Nice prosecuted
3191,4,"No gallery, no music player."
3192,4,Opposite side back system and it'sweight two difficult but every things ok
3193,4,Camera performance is disappointing... not worth 108MP... Battery life is good... permonace okay... display slightly reflective... design is good...
3194,4,"So far so good, no issue. smooth, fast, looks nice. Oh one thing, the Back button is really needed it possible."
3195,4,After 3 months it has some software problems coming 1.incoming calls not connected some time(idea& jio)2.after disconnected call time is running on notification bar. Some times software stuck
3196,4,Satisfactory
3197,4,"Good camera 📷 and battery average ,,, display awesome ,, front camera is best ,,I writing this review after 7 days of using the phone."
3198,4,Phone is good !!! Only problem is its too long ang little bit heavy
3199,4,"Camera is not that much good..!
Performance is fine..
When we are doing streaming some games. Phone is heating faster..!
Overall it's good at this budget...!!"
3200,4,Not bad
3201,4,Best phone
3202,4,"Phone is good, but looking is not so good. Its camera is looking like 64 mp quality. Battery is fine"
3203,4,Good fone but not that 103 pixel cam. Good fone over all. But don't buy if you r want a professional cam.
3204,4,I like the mobile. We can add more than one finger prints. Camera is also good. Torch light gets activated with the jerk which is a cool feature that can be used during an emergency. But the mobile is missing a dedicated slot for memory card.
3205,4,"Good mobile with very good specs. Camera is OK. Everything else is just fine. It is a big mobile, so be prepared for the size.
Pros: Very good specs. Big 6000MAh battery, USB C. Near stock Android; received with Android 11 updated in Mar 2021. Regular updates will be available. No bloatware (Facebook can be uninstalled)
Cons: Big size (6.9""), Charger should have been more powerful considering battery capacity, Hybrid sim slot, Camera is average."
3206,4,"Reviewing after using for a month. Firstly happy to see that it's made in India. At this price it's excellent phone. Have been using Moto for last many years. This time also it didn't disappoint me. Pros: Battery last for minimum 2 days when kept in continuous usage. Display is perfect. Camera quality is great. Taking screen shot and sharing made very simple and easy. Overall, front and back look is smart.
Cons: Little heavier in weight."
3207,4,Phone has everything good...good value...but delivery is too slow
3208,4,"Superb value phone , camera and processor both are great within such a low price ¡!!!!!!!"
3209,4,Everything is good except camera not that much as they mentioned 108
3210,4,"Cheap Camera sensor. Pics are noisy. 100+ mega pixels is just a gimmick. Performance is good. Screen refresh rate is nice.
Over all not bad!"
3211,4,"battery backup superb
Excellent display
Slightly heavy
Big in size
Camera excellent
Calling speed unmatchable
Looks smart"
3212,4,Nice product .........most of my phone are moto so I am happy once again moto gave me gud product....
3213,4,Heavy phone. given 18 watt charger instead 33. Rest good
3214,4,"Pros: Ad free experience,battery life,good hardware.

Cons:
1) Not good camera. Don't think about good quality just by looking at 108 mp. Front camera is bad as well. Motorola really needs a camera upgrade in terms of software.
2) phone is very big,bulky, heavy. My father has galaxy m51. That has 7000 mah battery. This moto g60 has 6000 mah battery. Still this is bigger, fatter than m51.

Note: (most important)
If you are unhappy after using the phone, you can't return it. I mean you will no...
READ MORE"
3215,4,Using this and it's a good phone. Abouts weight yes it's heavy. But after using 1 week it get used to.
3216,4,Good
3217,4,"Camera is avg..
Phone configuration is good. No lags.. Heat up while charging.."
3218,4,Not better not bad
3219,4,"Till now display and appearance wise ok,camera is not 108 pixel standard,other compliant is people are not able hear whatapp call clearly"
3220,4,"Phone is great but if you are a camera or selfie lover then don't go for it, other wise every thing is working smoothly.."
3221,4,Nice job Flipkart
3222,4,"Good for daily usage, decent camera.."
3223,4,"Overall specifications wise phone is very good as there were no performance issues.
Good battery backup, lasted 1 Day 18 hours with moderate usage. 6000 mAh battery has led to increased thickness and weight of phone which could an issue for some.
I'd recommend this to users with moderate users with reasonable affordability."
3224,4,"Phone build quality
Display quality is good
All over phone is good in this price range
But I am very dissatisfied by the camera it is very poor
And it's quite heat sometime but very fast it comes to normal temp when we putit on rest"
3225,4,Good phone...
3226,4,"📷 super
Good Battery, when use single slot sim"
3227,4,Price range is very High this is price range give Super AMOLED display Samsung and redmi companys
3228,4,Good
3229,4,Except camera everything as expected.
3230,4,"If you don't want to use for atleast 2yrs, don't buy it. Moto phone are durable n that's the reason I bought it. Camera is above avg, battery backup is good, performance n display are good as well."
3231,4,Very good
3232,4,"Best phone
Clean ui
Good camera after updates
It's heavier but you get used to it"
3233,4,Good mobile for the price range after a few weeks of usage camera is not that good for 108mp sound output is really pathetic that's the only big disappointment.
3234,4,Good mobile phone
3235,4,Good
3236,4,too good bit big in size n weight but it comes with a larger battery with good backup .
3237,4,"Screen Quality and Body design and quality could be improved...
Body is made out of plastic due to which it doesnot give look of premium phone...

Plus display is also something which could be better in this price range

Overall phone is light weight and has nice camera options for photography enthusiasts."
3238,4,Just sim slot is changeable and some quality of back and side just used plastic
3239,4,This phone is for best performance and great natural camera
3240,4,"Pros- Camera is upto the mark with various new features added. The battery life is also good but it needs to be seen how it will behave when it becomes a tad older. The color and texture are fine.

Cons- The removal of navigation buttons create confusion sometimes. There are a lot of functions which are not written anywhere and the manual given is completely useless"
3241,4,"After 10 days usage :

I think with phone size really disappointed as hardly can operate with single hand, yes, I know battery size is big and resulted big in size and able to survive two days easily with one time charge.
But, if think one day charge up is possible (most of the cases) then why should carry this bulk all the day(s)..?"
3242,4,Need stability update and bug improvement
3243,4,Except camera & phone weight remaining good performance
3244,4,Nice
3245,4,Overall phone looks good but it is bulky
3246,4,Heavy weight phone but features are good. Also comes with Stock android so many features which Samsung or Xiaomi users expect are missing
3247,4,Good
3248,4,"Awesome product, screen size is too big but its very comfortable for one hand use...100 percent worth"
3249,4,This is best for those who loves stock android. You will not find best stock android with sturdy build at this price.
3250,4,GOOD
3251,4,"Not that much clarity what I expected in both the cameras, other than that ok."
3252,4,Good Phone but a bit heavy
3253,4,I liked the phone good!!
3254,4,It's a good phone for normal routine task. Camera is below average. Charging is bit slow. Stock android experience is good.
3255,4,VERY GOOD
3256,5,Mind blowing phone good camera good battery good performance and moreover big screen totally paisa vasul superb product must go with moto g 60
3257,5,Product is worth of money. Performance of this is very smooth. I love it usually m using Motorola smart phone but this one is best.
3258,5,Best phone in budget. Working very smoothly. Touch quality is awesome. Display is also very nice. Battery of the phone is very good only camera part is not so good as expected some updates are needed in camera rest all the things are the best.
3259,5,"Worth every penny.. Sleek design and it’s not that much heavy as it seems.. camera, battery ,screen everything is top notch… it has a front flash."
3260,5,"Pros:
Stock Android is amazing, very clean and brilliant user interface
Battery life is good
Not a hardcore gamer, but device performs well and haven't found any heating issues yet
Motos gestures are fun to use
Refresh rate of 120Hz can drain battery a bit but experience is very fluid and smooth

Cons:
6000mah battery results in a heavy phone
Moto G40 fusion might be a better option as cameras aren't that much different
20W charger sometimes feel quite slow

Conclusion:

I was just sick of t...
READ MORE"
3261,5,"1.Very Smooth user interface.
2. Gives you easily Two Days of battery backup with average use.
3. Hepatic feedback too good.
4. In this price range Rear camera is Above average. Hope it should be improve in future updates. & Front camera perform very well.
5. In hand feel is little bulky, it feel heavier than other phone due to its big 6000 mah battery
6. Display size is very big ( 6.8 inches ) & bright.
7. Voice call quality is very good & clear.
8. Notification LED light is missing, but P...
READ MORE"
3262,5,"A wonderful product from Motorola, This latest launch has the best specs at the right price.
Pros:
1) Massive battery backup (Check the screenshot). Mine has 56% juice left and I had charged it 2 days ago with one SIM installed and WIFI connected continuously.
2) Camera is quiet good, I have only tested it indoors due to Lockdown.
3) Performance is super smooth and I have kept 120hz refresh rate for screen
4) Pure Android experience without bloatware and very handy MOTO tools.

Cons:
1) Hu...
READ MORE"
3263,5,"Don't believe myths...
I'm use this phone ,I feel really good smart phone compare to any other smartphone like realme and readmi....
This phone work smoothly and too osm..feel
Battery backup too gud...bcz devery time this phone 45% and I'm use this phone in 8-9 hours till my phone battery is 15%
Camera is also too good don't believe any fake comments..
I want to say better than compare to realme and readmi..
120fz and stock android is alos feel osm using this phone..."
3264,5,"Too Good.

This is my first moto mobile.
Undoubtedly, it's Great.
Completely satisfied with the performance.
732g processor and it's working quite fluently.
Massive battery support,lasts more than a day.
Camera is also good.
Stock Android is something very satisfying.
Big Screen and awesome display makes it look awesome.
Clean and efficient phone.


Talking about few cons...

Camera could be better (as it's 108 mp.)
(But it's still very nice and decent.)
A bit heavy phone.
Charger should be o...
READ MORE"
3265,5,"A great product from Motorola. Always have been a huge fan of moto.
The display is amazing and the built quality is superb. All the close up shots from the rear camera are great and the front cam is also good.
The audio quality is out of this world!!
The phone feels very light considering the 6000mah battery
Although i feel the rear cam isn't upto the mark.
But overall Motorola has done a great job!"
3266,5,"Pro's:
- Very happy with 120hz refresh rate
- Snapdragon 732G is a very efficient processer and works fluently
- Battery stays for more than a day
- Display quality is amazing and quite bright while using it outdoor
- Macro camera is the best while compared to other moto phones
-CLEAN SOFTWARE AND VERY CLOSE TO STOCK ANDROID
- Very stable videos can be recorded

Con's:
-108MP back camera isn't the best
- Can expect Amoled display since it's competitors provide the same at this range
- This...
READ MORE"
3267,5,"Blazing fast smooth. No lags and overheat. Great gaming experience with game time feature. Superb Camera, speaker and screen refresh rate 120hz which is cool ! Massive battery backup too
Very much value for money ! Go for it, you will never regret !
#AntiChina"
3268,5,"I am reviewing after 10days of use
One looking for phone under 20000 this phone is best for game and for performance
Some says phone is heavy but u don't feel that phone is heavy
I play 5 hours of pubg daily and till now not a once I got lag
Battery is excellent and for 5hours of pubg battery lost will be 44 to 48 which is excellent
Some says camera is average but it's very good check the photos
Not complaint about the display as it is bright and we can see the screen outside viewing is...
READ MORE"
3269,5,"One of the best phone till date
Camera 📷 super
Sound super
Display super smooth
Picture quality too much good
Best in this price range
No phone is better in this price range
Far better than MI REALME .
Processor is very smooth and speed"
3270,5,"Wonderful and terrific purchase

Without any doubt go for it!

I love moto gesture that makes you to handle this phone with one hand. In a single sentence - very user friendly.

Excellent stock android experience - that makes user interface light, without any ads and bloatware.

Good battery backup - If you will keep the refresh rate in auto and continue with general work like surfing, watch videos, attend calls, social media then you will get 1 to 1.5 days easily.

LTE+ network - Increase n...
READ MORE"
3271,5,"Great phone valve for money no bloatware great camera
Motorola has done a terrific job
Screen is outstanding
No heating issue
Unbelievable battery backup
Great selfie
While Xiaomi ,real me ,poco ,oppo,vivo give us a good phone at a good price one thing they lack is safety and a clean ui
If u want a good phone under 20000 I would prefer this one
Well done moto"
3272,5,"Value for money: worth buying

Camera: 1. Real skin tone colour during both day and night time. 2. Night mode clarity is great @ both indoor and outdoor. 3. Macro lens is extraordinary. 4. Additional camera futures like cutout and all are classy. 5. Produces Hd image.

Battery: watched 3.5 hrs video with headphone and battery got just 11% low.

Display is good to watch with hd movies.. massive mobile."
3273,5,"Am giving a honest review ! Mobile is just amazing ! I have seen people commenting on camera quality ..but camera too works very well! Amazing clicks ..I play COD ..performance is amazing with new game time mode ! Battery doesn't drain fast ! Absolute Beast!!
Don even think twice before buying this !"
3274,5,"Value for money phone
Best back & front camera
Night mode is also very good
1.5 days battery back up Charing is aslo speed take 1.5 hours
Very happy with this phone 😊
Highly recommended
Smooth & nice gaming experience
We get free back cover
Only display brightness is bit less in outdoor full sunlight condition have to keep in full brightness other than that indoor it's good


Only one thing I wished that motorola should have provided 8gb ram and amoled screen"
3275,5,"Awesome mobile very good product , Thank you for flipkart value for money 💰 superbly, camera is very nice , and battery 🔋 is Average users battery full charged 2days per using , the best prosser"
3276,5,"Not that much weight as we expected, because it's 6000mah huge battery with 225 g, but in hand feel it's feels comfort .overall superb mobile guys buy it Ur are Android lovers , stock cam captures good pics( potrait shots + specially macro+ ultra resolution ), but slightly dissatisfaction with ultra wide , so installed Gcam the result is captured good pics with clarity in ultra wide shots also."
3277,5,"All good I m satisfied with it...love you moto ❤️
Camera is also good big battery is also there it's just awesome just go for it....😁"
3278,5,"1. Battery backup is not like 5000 mah
2. I've tested camera in all the modes it's pretty cool.
3. Display is quite bright at the sunlight too.
4. Built quality is great.
5. I'm using this couple of weeks , no major issues so at this range of you prefer a stock android you can go for it..."
3279,5,Worthy for money ..best performance and ii liked the guester modes .. battery ? super and best for gaming and also all rounder
3280,5,"Writing this review after using the mobile from couple of days, battery backup is good, using the 120 hz refresh rate still at the end of day battery is left over more than efficient, processor is also good, doing work from home right now so, I have to do a lot of multitasking and at the end of day my child is also playing with my mobile, still not facing any lag, speaker is more than loud and clear, and the camera is also good, attaching some photos, in daylight the picture quality is good ...
READ MORE"
3281,5,"An amazing mobile in this price, I don't know why people are posting negative reviews regarding cam quality, trust me you can't get this much of cam clarity in this price range, and stock android is just awesome, battery is outstanding, 120ghz gives butter smooth display, over all value for money and beyond expectations mobile."
3282,5,A very good product I'm really happy with it's performance. Previously I used moto g5 s plus and from there I'm fan of moto. Really good one.
3283,5,Excellent Quality. Worth Every Penny. Best Part is Clean Stock Android. Must Buy
3284,5,"Highly recommended over Xiaomi phones especially the buggy Note 10 series


Most important the experience is advt free and fast near to stock android and no spammy notifications

Dont believe any reviewers on the camera ... Camera quality is natural n very good.

Display is excellent inspite of being not AMOLED"
3285,5,"Pros:-
1) Battery lasts easily for 1.5 to 2 days with normal usage(5/5)
2) Camera quality is very good (4.5/5)
3) it does not feel so heavy and bulky even with 6000 mah battery. Good weight distribution (4/5)
4) 120hz is so smooth (5/5).
5) huge display(6.78inch)
6) useful moto gestures
7) gaming is also good with 732g
8) built quality is excellent

Cons:-
1) display is slightly dull as its Lcd (Not soo dull). Its decent in sunlight if you keep brightness full or 80% brightness. (3/5)
2) char...
READ MORE"
3286,5,"This phone is just wow, absolutely a best phone under 20k, got it for 14.5k on flipkart Diwali sale, phone and performance is just amazing no doubt, camera need some software improvements no lag about phone and display, 120hz display works amazingly fast, plaid pubg new age with no lag and performance issues,"
3287,5,"Amazing device and quick delivery by flipkart, only con is unable to find proper fitting case and screen guard for this phone.the tpu case in the box exposes the entire camera module and the screen guards available on flipkart are oversized. Awaiting for good case and glass in the market."
3288,5,"Ultra Smooth with 120hz refresh rate
Blazing fast Qualcomm Snapdragon 732g Processor
Stable 108 mp Triple camera system
Clear 32 mp super selfie cam
Simple Design with Near Stock Android"
3289,5,"Happy with the mobile, good performance, stock android experience. I am happy with the camera as well, as I did not use any other mobile than Motorola since 2011. Almost 3days of battery backup."
