index,ratings,reviews
2395,5,Nice prodet
2396,5,Nice
2397,5,Nice phone
2398,5,Very good
2399,5,HIghly RECOMMENDED
2400,5,Nice
2401,5,Very good product
2402,5,Vivo y11 mobile
2403,5,Exllent
2404,5,Working well. Good product in this price.
2405,5,Good
2406,5,Nice
2407,5,Worth the money
2408,5,Nice phone 😍😍😍😍😍
2409,5,Very good.
2410,5,It very nice & use full product
2411,5,Good
2412,5,Superb mobile
2413,5,Good
2414,5,Good
2415,5,Good for the price
2416,5,Ok
2417,5,Good
2418,5,Excellent
2419,5,Good
2420,5,Best of luck
2421,5,Exactly what I need
2422,5,Nc
2423,5,Nice product... I like very much...with low cost
2424,5,Wow product.
2425,5,Nice mobile gud camera
2426,5,Nice
2427,5,Low price super mobile
2428,5,Ok
2429,5,Good
2430,5,Good
2431,5,Value for money
2432,5,Good Phone at this cost
2433,5,Besti
2434,5,Good
2435,5,good
2436,5,Good for low budget
2437,5,Nice 👍🏾 product
2438,5,Good phone under this price. But fingerprint should be there...
2439,5,Nice 😊
2440,5,Good and best of realme
2441,5,Nice
2442,5,Very good product
2443,5,very nice
2444,5,Super
2445,5,Best phone in budget........
2446,5,Very good
2447,5,awesome product at reasonable price 👍
2448,5,Value for money
2449,5,Awesome product
2450,5,Good one
2451,5,Good products
2452,5,Good choice
2453,5,Good
2454,5,"Find this product in offer and it's a very good phone, if you are searching a good phone in affordable price.

Must buy"
2455,5,"it is. a. good phone. for. value.

it's looks awesome 👍
it's. battery 🔋 capacity is. heavy for. it's range.
andd camera 🤳 quality is. so. good...."
2456,5,Thank u Flipkart
2457,5,Very good
2458,5,Super
2459,5,Very good phone on 7500
2460,5,Nice
2461,5,Goog
2462,5,Excellent very good product /prize is good for low/medium (low financial )people/company doing a part of social work also
2463,5,Awesome
2464,5,Good
2465,5,Good product
2466,5,Good product
2467,5,Very good
2468,5,This mobile is ultimate.no hang problem it’s camera quality is good
2469,5,Nice phone
2470,5,This is nice mobile and I buy in lowest price Iam so happy for buyed is mobile so this condition is good and battery also nice
2471,5,Products too good
2472,5,Good
2473,5,Super mobile
2474,5,Nice
2475,5,Very good product
2476,5,Very awesome product of mobile
2477,5,Perfect
2478,5,Nice phone love it.
2479,5,Good performance
2480,5,Good product
2481,5,Nyc
2482,5,Darun
2483,5,Good
2484,5,Perfect price
2485,5,Goods..
2486,5,Super mobile
2487,5,Very good
2488,5,Super
2489,5,Worth of many
2490,5,Very nice
2491,5,Nice product
2492,5,Good
2493,5,Loved it
2494,5,Good product and early delivery
2495,5,Good
2496,5,Good
2497,5,Best
2498,5,Good
2499,5,Superb
2500,5,Good
2501,5,Nice product
2502,5,Nyc product
2503,5,Like it
2504,5,It's good
2505,5,Good for this budget
2506,5,Nice phone in this range...
2507,5,Good Mobile
2508,5,This phone is toooo good . I love this.
2509,5,Good
2510,5,Excellent
2511,5,Good
2512,5,good
2513,5,Good in this price
2514,5,Best
2515,5,"The game is good to play, good quality mobile, awesome to use"
2516,5,Super
2517,5,"This range price is good
Performance satisfied"
2518,5,Nice
2519,5,Good purchase in this price range
2520,5,1 of the best mobile under 8k
2521,5,Very good
2522,5,Good
2523,5,Good
2524,5,Nice
2525,5,Good.
2526,5,happy.
2527,5,happy.
2528,5,"Amazing For This Price Gifted My Phone She Loved It, Battery Lasts Long And The Display Is Quit Big She Throughly Loved It Its Just That Ringtone Is Not That Loud For Older People Rest All Is Spot On..❤"
2529,5,Good product
2530,5,Good porduct
2531,5,Its a good product at this price
2532,5,Good mobile
2533,5,Good
2534,5,Ok
2535,5,Nice product
2536,5,good phone for basic use
2537,5,Worth for money
2538,5,Superb flipkart 👏
2539,5,Range issues
2540,5,Very nice phone
2541,5,Velu for money 💵💵💰
2542,5,Awesome mobile
2543,5,Good
2544,5,Very good product paisa wasol
2545,5,Osm
2546,5,I love it
2547,5,Value for money
2548,5,Nice handset
2549,5,Good product. Thank you flipcart.
2550,5,Nice
2551,5,Osam
2552,5,Good
2553,5,Good
2554,5,Nice product
2555,5,Good
2556,5,Owsm
2557,5,Nice product
2558,5,Thanks...
2559,5,Loved the quality and price 👍
2560,5,Awesome mobile. Worth for money 💰
2561,5,Super super
2562,5,Nice budget phone
2563,5,Good products
2564,5,Good
2565,5,Super
2566,5,Good
2567,5,Good product 👍😂😂🙂
2568,5,good
2569,5,Good
2570,5,Good product
2571,5,Affordable price..
2572,5,Worth buying it
2573,5,Best mobile this prise
2574,5,Good. Value of money.
2575,5,Nice mobile with nice price
2576,5,Good.. Happy
2577,5,Superb
2578,5,Very nice
2579,5,Good product in affordable budget
2580,5,Good
2581,5,Awsm
2582,5,V. Nice phone
2583,5,Good luck
2584,5,Excellent
2585,5,Good 👍
2586,5,Very good
2587,5,Supar
2588,5,Mice
2589,5,Very nice
2590,5,Worth for money
2591,5,Best budget product smuth and fine
2592,5,Excellent
2593,5,Excellent chopping board !!!
2594,5,Good
2595,5,VERY NICE PHONE WITH Good camera
2596,5,Good
2597,5,Nice
2598,5,Very nice product
2599,5,I loved it..
2600,5,Phone is good for normal usages . Battery back up just awesome.smooth UI experience.overall this is a good phone for basic usages.
2601,5,Very nice 👌👍👏
2602,5,Nic
2603,5,Good
2604,5,Nice product but mobile volume is low
2605,5,Best low budget mobile
2606,5,Good
2607,5,Good
2608,5,Good
2609,5,Best
2610,5,Good phone
2611,5,good
2612,5,Nice product
2613,5,the phone is awesome.. go ahead
2614,5,Nice product.value for money thank you flipkart
2615,5,Super 👍👍
2616,5,Thanks flipkart allways good product delivery 😃😃😃
2617,5,Good
2618,5,Nyc phone
2619,5,To good
2620,5,Product is good but service very bad ..
2621,5,Good
2622,5,This product is very good
2623,5,I am very every happy ☺️🙂
2624,5,Very nice phone must buy I like this phone and this phone is delivered in only2 days and it's very safe packing and very nice quality of the phone
2625,5,nice Phone for this price.
2626,5,"Very good,"
2627,5,Very good
2628,5,"Nyc product
☺️"
2629,5,Awesome
2630,5,good product
2631,5,Overall phone is good
2632,5,Good Mobile in budget
2633,5,Value of money
2634,5,"mobile design was very good, Will give a detail review, After 1 months"
2635,5,Very nice product
2636,5,good
2637,5,I think it's best in its budget range. Don't think two .buy now it
2638,5,Super
2639,5,Good product
2640,5,Gud phone in this price range
2641,5,Good
2642,5,Good
2643,5,Nice phone
2644,5,Nyz
2645,5,Awsome product... loved it 💘
2646,5,Nice product fast delivery 😌
2647,5,Nice
2648,5,Good
2649,5,Product is too good thnxx flpkrt 😉😉
2650,5,Good
2651,5,Good
2652,5,Good
2653,5,Best phone in best budget
2654,5,Awesome
2655,5,Good looking phone
2656,5,thanku filpkart gud product and services
2657,5,Nice product
2658,5,Good
2659,5,Best Mobile in valuable price.
2660,5,Good
2661,5,Perfect
2662,5,Good
2663,5,Awasome product
2664,5,good
2665,5,Very good product 👌
2666,5,Nice
2667,5,Good
2668,5,Good one
2669,5,Value price
2670,5,Good
2671,5,Awesome
2672,5,Not bad
2673,5,Good
2674,5,GOOD QUALITY
2675,5,Very nice..
2676,5,Value of money👍 must buy
2677,5,Good mobile
2678,5,Good phone
2679,5,It's ok not bad
2680,5,Good
2681,5,"Looking at the price its real good phone, the best thing is the screen and the looks of phone. Performance wise its good."
2682,5,🔥 Awesome 👍😎
2683,5,Good mobile 📱 run is very fast
2684,5,Good
2685,5,Worth for price better performance
2686,5,So good
2687,5,Good
2688,5,Very nice product Love it
2689,5,It's amazing order
2690,5,Excellent phone
2691,5,ok
2692,5,Nice
2693,5,Good
2694,5,Nice 👍
2695,5,Best Mobilef
2696,5,Good quality
2697,5,Nice product
2698,5,Best 👍 phone
2699,5,Good
2700,5,Nice product
2701,5,Good Budget phone
2702,5,good
2703,5,Nice
2704,5,Good
2705,5,Good
2706,5,Good
2707,5,I'm Happy
2708,5,Good
2709,5,Awesome phone 💯💯💯💯
2710,5,Best
2711,5,Loved it....😊😊
2712,5,Best mobile
2713,5,Simple used good
2714,5,Good
2715,5,Vary fast delivery thanks you Flipkart
2716,5,OK products 👌👌👌
2717,5,Nice
2718,5,Best
2719,5,Nice product
2720,5,Good 😊😊😊
2721,5,"Very good, thank u flip Cart"
2722,5,Nice 👍 mobile
2723,5,Good
2724,5,Good
2725,5,Nice 👍🙂
2726,5,Nice
2727,5,Good
2728,5,Ok
2729,5,Beautiful camera
2730,5,"Good quality this price range, superb"
2731,5,Good
2732,5,Satisfied
2733,5,Beautiful mobile realme c11 2021 mobile mobile nice cemara
2734,5,Excellent
2735,5,Sexy
2736,5,Nice
2737,5,Jordar Mobile
2738,5,Good performance
2739,5,Loved
2740,5,Best mobile this budget
2741,5,Very very nice super product thank you Flipkart and really
2742,5,Nice
2743,5,It's a amazing pis
2744,5,I am happy
2745,5,It's a cool and nice phone
2746,5,Good
2747,5,Gud
2748,5,I guide you ...This mobile is perfect for parents and school online classes only .
2749,5,Good product in decent price
2750,5,Nice...worth
2751,5,Thanks flipkart
2752,5,Good
2753,5,Nice phone
2754,5,Osm device no.1 quantity brand smartphone
2755,5,Just provide 108mp camera and sanpdragon 888 processor with 8 gb ram and 1tb storage
2756,5,Nice 👌👌
2757,5,Good product useful👍🏻
2758,5,Superbbbbbb
2759,5,Gud
2760,5,Best products
2761,5,Overall experience is good
2762,5,Good product
2763,5,Good
2764,5,Nice product
2765,5,Nice
2766,5,Good quality
2767,5,Good
2768,5,Superb
2769,5,Awesome product thanks flipkart
2770,5,Awasom
2771,5,Good
2772,5,GREAT AND PERFECT CONDITION AND DELIVERY AGENT WAS VERY POLITE.
2773,5,Nice
2774,5,Good product
2775,5,Best mobile in exchange range I love it
2776,5,Nothing to says that..
2777,5,nyc
2778,5,Good item for basic use
2779,5,Nice Phone
2780,5,Good
2781,5,Good phone 📱
2782,5,Nice
2783,5,Good.
2784,5,"Best smartphone in this price ...
Very Good"
2785,5,Super
2786,5,Nice product must buy this 👍
2787,5,Very good product
2788,5,It's a good budget phone overall meets all requirements not recommended for heavy gamers
2789,5,Good mobile
2790,5,Value for money brand
2791,5,Good
2792,5,Ok
2793,5,Good
2794,5,Good
2795,5,Good
2796,5,Good product
2797,5,Good phone 📱
2798,5,Good
2799,5,Good
2800,5,The phone looking very beautiful 😍in black colour and the gaming experience is mind-blowing
2801,5,I lvod it
2802,5,Vare good
2803,5,Good looking ND nyc colour ND nyc battery back up
2804,5,Excellent
2805,5,For normal' use its too good according to its price 🙂🙂
2806,5,Perfect❤❤❤good price Range
2807,5,Superb
2808,5,Good
2809,5,Nice phone
2810,5,Good Product
2811,5,Nice product...
2812,5,Awesome hai 🔥🔥🔥
2813,5,Best one
2814,5,Thank you Flipkart
2815,5,good
2816,5,According to price its a very good phone. I recommend it in this budget section
2817,5,Awesome product in low price
2818,5,"Best phone in this price.
Almost all facility available.
As a normal user this is best."
2819,5,Good Mobile
2820,5,Nice colour
2821,5,Good
2822,5,Except for Low Ringtone the phone fulfills the parameters specified. Realme Support were helpful in suggesting settings to improve Ringtone volume but downloading a ringtone App from Google Play Store I could get the desired improvement. Product is good & easy to handle. I appreciate the Al Camera with adjustable parameters a good addition in a budget phone.
2823,5,Must be buy from flipkart. Delivery is very fast.
2824,5,Good product
2825,5,Very nice product
2826,5,good
2827,5,Superb
2828,5,Very nice
2829,5,Amazing
2830,5,Best
2831,5,good one
2832,5,Average phone
2833,5,Valuable
2834,5,Good mobile good battery camera
2835,5,Impressive
2836,5,nice
2837,5,Nice mobile
2838,5,Good
2839,5,Good quality
2840,5,Nice mobile
2841,5,Phone super
2842,5,It is good mobile
2843,5,Good
2844,5,Better product👍
2845,5,Best entry level phone
2846,5,Best budget phone 👌
2847,5,beautiful
2848,5,Nice Product realme c11 2021 best prices
2849,5,It is very good quality
2850,5,Ok
2851,5,Nice
2852,5,Super product in this range
2853,5,Goid mobile in this range
2854,5,Very much for all
2855,5,Nice to
2856,5,Good Product
2857,5,Good
2858,5,Very good product in this range
2859,5,Proud for this product
2860,5,Nice in flipkart it is low price
2861,5,Value for money
2862,5,Good phone for office use
2863,5,Good phone
2864,5,Good phone nice
2865,5,Overall good
2866,5,Super duper hit device
2867,5,Very good phone 👍🏻
2868,5,Good product
2869,5,Good
2870,5,Nice phn
2871,5,Good mobile
2872,5,It's good 1
2873,5,Good
2874,5,Super
2875,5,Thank you
2876,5,Goog
2877,5,I gifted for my mom.. She loves & happy with the product❤️❤️
2878,5,Very good phone
2879,5,Best phone in this price
2880,5,Best phone in this price
2881,5,nice phone
2882,5,nice
2883,5,Nice
2884,5,Nice product must buy
2885,5,"Good mobile
Thanks"
2886,5,Good 👍
2887,5,Good
2888,5,Good lookinng charge is awesome price is worth
2889,5,Nice product
2890,5,Good quality product
2891,5,Good product 👍
2892,5,Good 👍
2893,5,Good mobile
2894,5,Very good
2895,5,Good
2896,5,Budget Phone ...
2897,5,Good 👍
2898,5,Good
2899,5,Thank you
2900,5,Good
2901,5,Best price and very very good
2902,5,Very good
2903,5,Veri good
2904,5,Good
2905,5,Received earlier. And also a very good mobile for basic uses.
2906,5,Nice prodect
2907,5,VERY GOOD
2908,5,Thanks 🥰🥰🥰🥰
2909,5,Very good product thanks to flipkart
2910,5,Good
2911,5,V nice phone
2912,5,Nice 👍🙂👍🙂
2913,5,Ok
2914,5,Nice
2915,5,i m purcheje only 5200 good mobile
2916,5,Best h simpel h 7000 me best bajet h
2917,5,Nice phone for parents.
2918,5,Awesome 👍🏻
2919,5,Thank You
2920,5,It has opposite side back button.overall it's good
2921,5,Super am very happy❤️❤️ lovr u flipkart👍
2922,5,Good
2923,5,"No 1 mobile,"
2924,5,Very nice
2925,5,Good
2926,5,Good realme all mobile
2927,5,Nice
2928,5,Its awesome production
2929,5,Very good
2930,5,"Very nice , 🤩🤩"
2931,5,Value for money
2932,5,"Wow, I have no words to describe the phone. Really amezing products."
2933,5,Good
2934,5,Wonderful
2935,5,Superb mobile for daily uses
2936,5,a good budget phone.
2937,5,Good
2938,5,Nice product
2939,5,Best
2940,5,Very good
2941,5,Very nice
2942,5,Awesome
2943,5,Super cool 😎😎
2944,5,Good
2945,5,Realme c11 mobile powerful
2946,5,Awesome
2947,5,Quality product
2948,5,Nice
2949,5,Nice
2950,5,Nice product
2951,5,Just super phone those who want use don't install free fire in this mobile
2952,5,Really cool mobile
2953,5,Nice product
2954,5,Sun's Shine
2955,5,Good
2956,5,Good
2957,5,Superb Value for money
2958,5,Super
2959,5,Good
2960,5,Quality was good
2961,5,Amazing photo quality
2962,5,Good product
2963,5,Nice phone
2964,5,Excellent
2965,5,Super
2966,5,good
2967,5,Good mobile.
2968,5,Good
2969,5,Good
2970,5,Good
2971,5,Nice mobile in butjet price
2972,5,Excellent phone
2973,5,very good produced.
2974,5,Nice budget mobile
2975,5,Goog
2976,5,Nice
2977,5,Very good product by realme.
2978,5,Super
2979,5,It's good let's see what happens after few days
2980,5,Love it
2981,5,Nice
2982,5,Good product in this prize
2983,5,Good..
2984,5,Nice good product
2985,5,Good but little bit slower
2986,5,Good
2987,5,Good
2988,5,I liked
2989,5,Ok
2990,5,Osm phone Thankyou flipkart
2991,5,Nice mobile
2992,5,Nice one
2993,5,super mobile
2994,5,Good
2995,5,Good
2996,5,Supv
2997,5,Thank u so much for this beautiful phone.
2998,5,This is wander full mobile its camera is the bast realme mobile is my favorite
2999,5,Delivery was sooo fast...buy it...it's an amazing phone with a minimum price
3000,5,Nice product
3001,5,Perfect phone in this price
3002,5,Good value for money
3003,5,Awesome
3004,5,"Amazing mobile
Nice camera
Nice mdel
Nice clr"
3005,5,Good
3006,5,nice product
3007,5,Nice product
3008,5,Good product
3009,5,Good
3010,5,I love it
3011,5,It is aswammm...b
3012,5,Good
3013,5,Good
3014,5,Gud
3015,5,Nice 👍👍👌👍👍
3016,5,Good
3017,5,So nice camera quality
3018,5,Very nice
3019,5,"Value for money, best for daily use 👍"
3020,5,Really nice I brought for my father-in-law as a gift .it's best for tis budget.
3021,5,Good
3022,5,Best budget phone
3023,5,Good
3024,5,Nice
3025,5,Good
3026,5,Verry nice phone
3027,5,Good w
3028,5,Worthy
3029,5,nyc phone according to money
3030,5,Super nice looking
3031,5,Good
3032,5,"Product is good to use and delivery partner also help us,thank u"
3033,5,"It's amazing,delivery by person is also good,all things very nice"
3034,5,QThis phone is value for money
3035,5,Good
3036,5,Awesome mobile
3037,5,Gud
3038,5,Best phone
3039,5,Nice
3040,5,Good phone this price 👍👌
3041,5,Good
3042,5,nice products
3043,5,Good
3044,5,Better
3045,5,Good product.. I liked it.. It's not that much costly in this price...
3046,5,Super
3047,5,very good
3048,5,"Nice phone in Budget..
review after 10 days use"
3049,5,Sensors. Working excellent.beautiful design. Display.
3050,5,Goof
3051,5,😲😲 wow amazing
3052,5,Product satisfied this price
3053,5,Close your eyes and buy
3054,5,nice
3055,5,Nice phone
3056,5,Value for money
3057,5,Excellent
3058,5,Good
3059,5,Nice Budget Phone
3060,5,Good
3061,5,Such a best quality ❤️👍 product
3062,5,Good
3063,5,nice product
3064,5,Very nice
3065,5,Good for freedire in smooth resolution
3066,5,Good product
3067,5,Very good product! I'm very satisfied with it.
3068,5,Good
3069,5,Good Product ;)
3070,5,Nice
3071,5,Nice product in this price
3072,5,Nice 👍 thankyou Flipkart services best
3073,5,Good
3074,5,Good
3075,5,Good
3076,5,Nice phone value for money
3077,5,Got it 6200/... now tell me what you expect in this price range??? It's all good in this price segment
3078,5,Good
3079,5,Nice
3080,5,its simply awesome phone
3081,5,Good
3082,5,"Good and smooth performance, very good in this price range, as a normal user it is very smooth and fast using at least 3 or 4 apps simultaneously, even with antivirus app running in background which personally installed out of my own choice. This review after 14 days of buying and using the phone. Will most likely update if anything else I have to share after few months."
3083,5,Good
3084,5,Good
3085,5,Good
3086,5,Value for money
3087,5,Nice and value of money
3088,5,Good
3089,5,Good quality
3090,5,Good product at this price
3091,5,Good
3092,5,Superb for budget phone
3093,5,Budget phone
3094,5,Nice product
3095,5,Fantastic
3096,5,Realme c 11 is best mobile battery backup is super prices best thank u Flipkart
3097,5,Simply super
3098,5,Good
3099,5,Super
3100,5,awesome 😊😁
3101,5,Osm product
3102,5,Amezing
3103,5,Wonderful phone and budget friendly phone
3104,5,"Excellent phone under budget, for elder's, parents who won't browse much this phone best suits for them."
3105,5,Good quality
3106,5,Nice products in this 💸💰
3107,5,Nice product
3108,5,Nice
3109,5,Very good
3110,5,Nice
3111,5,Nice one
3112,5,Good product
3113,5,Nice look and amazing product
3114,5,One of the best smartphone in this range
3115,5,This item is very good.
3116,5,Barry backup isgood
3117,5,Nice
3118,5,NYC product
3119,5,Happy... Value for money..
3120,5,Nice
3121,5,Thi mobile is very good and click photo and view image to ttoo good battery health nice and procecer is hard and I m play pubg mobile India to very fast playing don't 1percent to lag problem
3122,5,Very good
3123,5,"Brilliant product at this price range.
Thanks , "" Team Flipkart""."
3124,5,Very good
3125,5,Very nice 👌
3126,5,Ok
3127,5,value for money guaranteed
3128,5,Good
3129,5,"Good phone but feels as a basic phone
As it has android go in it."
3130,5,Nice one
3131,5,See my father happyness 🥰🥰🥰🥰🥰
3132,5,Guyz its awesome mobile in tbis range.... Just loce it.... Loveeee uuuuu flipkart..... Ur the best shopping app.... 😍😘💓
3133,5,Vary good project
3134,5,Good
3135,5,Nice mobile. Lite weight.
3136,5,Good
3137,5,Good phone
3138,5,Very good product
3139,5,Money value lowest osm
3140,5,Best quality at low price...tq flipcart
3141,5,Good
3142,5,Nice product I love it.. rate good
3143,5,Good
3144,5,Goood phone
3145,5,Really very good product mass
3146,5,Rat is best
3147,5,Nice product
3148,5,Good one
3149,5,Good and mind-blowing product and best money price
3150,5,Nice
3151,5,Nice product 👍
3152,5,It's good
3153,5,Nice mobile in this budget
3154,5,Nice 1
3155,5,Nice
3156,5,Nice
3157,5,Good
3158,5,Good
3159,5,Ok
3160,5,Great
3161,5,Good product 👍🏻
3162,5,Happy
3163,5,Good 👍👍
3164,5,Good product low price
3165,5,Super
3166,5,Excellent
3167,5,Best product
3168,5,Very very good
3169,5,Good
3170,5,Good purchase
3171,5,Good
3172,5,Good
3173,5,Very nice
3174,5,Very very good
3175,5,Nice
3176,5,Super
3177,5,Good
3178,5,Nice product
3179,5,good
3180,5,Nice
3181,5,Good
3182,5,Nice mobile by realme. Thank you Flipcart for fast delivery.
3183,5,Nice
3184,5,Ok
3185,5,Nice one in
3186,5,Good
3187,5,Very good product
3188,5,Superb
3189,5,Good
3190,5,Good
3191,5,"😍This product is very nice 😍
😃I am happy ☺"
3192,5,Good
3193,5,Good mobile
3194,5,Good parson
3195,5,Good
3196,5,Nice to use
3197,5,Good
3198,5,Vry nice according to it's price
3199,5,Best in small budget .
3200,5,Super 😘🤩
3201,5,Camera quality is very cool
3202,5,Nice
3203,5,Nice
3204,5,Very nice
3205,5,Very good product
3206,5,the product is good . in that money
3207,5,Its Good Choice this price range 🔥
3208,5,Nice
3209,5,"Phone is good
Display is good
Battery is good but.....
Low performance
Hanging issue"
3210,5,Good
3211,5,Best users for old people.
3212,5,Good product
3213,5,Nice
3214,5,Good
3215,5,At this price this us sako a good choice I love it
3216,5,A good product in mid range price bad experience from flipkart delivery side
3217,5,Osam
3218,5,Nice
3219,5,Good phone
3220,5,Good phone
3221,5,Good
3222,5,Best phone under this price range....
3223,5,good
3224,5,Best quality
3225,5,low price... good product 👍
3226,5,Nice super excited
3227,5,Very nice
3228,5,Nice
3229,5,Good
3230,5,Very nice Phone
3231,5,Excellent performance overall
3232,5,it very good
3233,5,Nice Mobile
3234,5,Ok
3235,5,Good phone
3236,5,I loved it👍💗
3237,5,Really it is a good product thank you flipkart
3238,5,Very good mobile at the price
3239,5,Nice
3240,5,Very nice mobile value for money
3241,5,Boss Phone 💥🔥💥
3242,5,Nice product
3243,5,Superb
3244,5,Nice mobile
3245,5,Good product good prise
3246,5,Good product
3247,5,Very Good
3248,5,Nice
3249,5,Good product
3250,5,Good
3251,5,Super
3252,5,Good
3253,5,Nice culati
3254,5,"It's amazing phone 📱. On this price
Camera 📸 good
Battery capacity osm
Display size great"
3255,5,nice
3256,5,Nice phone
3257,5,Performance is very good...
3258,5,What u expect in this budget. Bought for a exceptional phone for home. It stays at home as a horm phone only.
3259,5,Good product
3260,5,Nice look
3261,5,Very nice phone
3262,5,Nice mobail
3263,5,Good budget phone
3264,5,Good
3265,5,"Good phone, normal budget and value for money
Overall 4/5"
3266,5,My mom love it so much
3267,5,good
3268,5,Good product
3269,5,Vallu of money
3270,5,Best phone for 💰
3271,5,Good
3272,5,"My order 6 nov 2021deliverd but 3days late my order
9 Nov 2021 but my order me pickup to e-kart logistics pickup office.....
Very good camera realme c11 mobile nice look and phone very nice colours thanks fli kart nice packings box mobile"
3273,5,Very good
3274,5,Excellent
3275,5,Good product 👍
3276,5,Thanks for filpcart
3277,5,Very good 👍👍👍
3278,5,This product very nice....
3279,5,Quality is very good
3280,5,Awesome
3281,5,Best budget phone
3282,5,Awesome 👌
3283,5,Thanks
3284,5,Good
3285,5,OK good
3286,5,Nice product in this price range
3287,5,Very nice mobile
3288,5,It's worth with the price
3289,5,This is best product
3290,5,"Best for normal uses.if to be 4, and 64 gb better.but all of all best mob according to price best feture."
3291,5,Goog
3292,5,Worth mont
3293,5,Excellent 👌
3294,5,Very nice
3295,5,Good feel
3296,5,"Nyc
Thanks to flipkart"
3297,5,Best phone
3298,5,Best Price at this Cost
3299,5,Very nice product and and very helpfull app so thankyou filipcart
3300,5,Very Good
3301,5,Good
3302,5,Very nice
3303,5,Supper
3304,5,Nice product
3305,5,Good phone
3306,5,nice mobile
3307,5,"Very good performance while compare it with its price, Excellent product"
3308,5,Nice Mobile
3309,5,Good phone in low money
3310,5,Best mobile at this price
3311,5,Nathing like good
3312,5,Nice mobile in budget category
3313,5,very nice
3314,5,Good
3315,5,Just ok not bad
3316,5,"Better price,good mobiles"
3317,5,Good
3318,5,Very good
3319,5,Realme mobile performance very good
3320,5,Good
3321,5,Good product
3322,5,This set r very good features
3323,5,Good 😍
3324,5,Nice product 👌
3325,5,Nice
3326,5,Amazing
3327,5,Camera quality medium otherwise phone is really very good.i am so happy to get this product.battery is very good.and all conection is very better.
3328,5,Good product
3329,5,Ok good
3330,5,Very good
3331,5,Nice
3332,5,Very nice phone with budget price
3333,5,Nice product
3334,5,Overall good
3335,5,Best fone
3336,5,Super cute
3337,5,Nice
3338,5,Nice pic
3339,5,Nice
3340,5,Good
3341,5,Very nice and good according to budget
3342,5,Best
3343,5,Very good
3344,5,Very good
3345,5,Ok
3346,5,Just fabulous. in this price best phone in the market
3347,5,gud
3348,5,Very nice
3349,5,Good product
3350,5,Nice good
3351,5,Good
3352,5,Very nice phone
3353,5,All is well
3354,5,Good for aged people who use it for daily usage like watsapp calling and messaging not for gamers
3355,5,Very nice
3356,5,"Such a cool gadget for senior citizen, as I gifted to my mom and she is very happy about the phone.worth every penny. Ideal for normal user."
3357,5,Value for money .
3358,5,Nice
3359,5,Nice
3360,5,Best far all
3361,5,In this price it is a good Phone.👍🏻
3362,5,Good
3363,5,Good
3364,5,Good
3365,5,very very nice c11 realme
3366,5,Nice design and good performance
3367,5,Very good
3368,5,Worth to buy
3369,5,Very good phone
3370,5,Nice
3371,5,"A good mobile
It was very weight less and use very smooth"
3372,5,nice
3373,5,nice
3374,5,nicee
3375,5,nice
3376,5,nice
3377,5,nice
3378,5,awesome
3379,5,nice
3380,5,nice
3381,5,awesome
3382,5,Top produced
3383,5,Nice
3384,5,Amazing
3385,5,Very nice
3386,5,Thanks to Flipkart and delivery person also
3387,5,Good
3388,5,Good
3389,5,Good in this price range
3390,5,No words...just thankyou so much flipkart and the ekart for their services 🙏😊
3391,5,Good ptuduct
3392,5,Nice product
3393,5,Nyc
3394,5,Nice
3395,5,Good product value for money
3396,5,This Praise Range in Best Phone
3397,5,Good
3398,5,Good mobile in this price
3399,5,"Very good phone
Amazing battery backup
Excellent camera
Pubg play smoothly"
3400,5,Good product
3401,5,Awsome man
3402,5,Very good mobile Quality and features with save money
3403,5,Nice phone..
3404,5,Good
3405,5,Nice 👍
3406,5,Very good
3407,5,Good
3408,5,Good product
3409,5,Good
3410,5,Darun
3411,5,Nice
3412,5,Very good mobile
3413,5,Goood
3414,5,Good
3415,5,Best phone
3416,5,Best this price
3417,5,Good
3418,5,Super
3419,5,Nice
3420,5,At price point phone is good 7000 phone good battery screen camera is decent so overall good
3421,5,Thank you flipkart
3422,5,Flipkart is very bad my realme c11 2021 phone speakers sounds bad quality
3423,5,Good
3424,5,Nice
3425,5,Good product
3426,5,Good
3427,5,Gud one
3428,5,Vere good mobile
3429,5,Great product
3430,5,Nice 1
3431,5,Not bad..
3432,5,Super
3433,5,Budget mobile for low usage.
3434,5,Good hand set and price is regnible
3435,5,Great
3436,5,So nice
3437,5,It was a super phone
3438,5,good
3439,5,Realne C11 super 👌👌👌
3440,5,Good product
3441,5,Nice
3442,5,Love this product in my hands
3443,5,Superb phone
3444,5,Nice
3445,5,Nice products thanks Flipkart
3446,5,Value for money
3447,5,Five star product everything is good
3448,5,Very good
3449,5,It is a best phone
3450,5,It's osm mobile
3451,5,value of money
3452,5,Good handset in a best budget and good camera as well
3453,5,good
3454,5,"So Hard ,,meany good products"
3455,5,Overall good
3456,5,Awsm
3457,5,Good
3458,5,amazing so beautiful mobile
3459,5,Nice
3460,5,Nyc product
3461,5,Superb quality
3462,5,Nic
3463,5,Nice product Velu for money
3464,5,Good product in day to day uses
3465,5,Good
3466,5,Good
3467,5,Value for money
3468,5,Oswsem phone in low budget
3469,5,"Overall a nice phone to gift to your parents and grandparents.
Not the performance best phone. But one with higher battery backup and big display with multiple languages supported. And large text enabled. Makes it easy for them 👍🏻"
3470,5,Good
3471,5,Supper
3472,5,niec phone
3473,5,Good product.
3474,5,Very good product
3475,5,Nice
3476,5,Best
3477,5,Vary good
