index,ratings,reviews
1494,5,"Best product
My detailed review
pros
1)Amoled display is best
2)smooth because of refresh rate
3)optimized software and permission management
4)back camera is very good......photos did not grain even with 10x zoom.
5)Many useful features like qr scanner,samsung notes are there.....even you are getting samsung pay mini
6)Oneui 3 is far better than miui.......in case of optimization,customization and cleanliness......means ads do not bother you much.
7)best audio quality on earphone with dol...
READ MORE"
1495,5,"Nice phone .......
I rated it with 5 star in battery 🔋Its charging is very fast .. nice ...baterry + charging
4 star in camera .....
4 star in performance .......
5 star in diplay ..its display is very good and smooth .....
Its sound quality is good but not high loud but very good 👍।।
Its camera is some less than better filter camera ...because its selfie 🤳. Camera is not give.a brighter selfie ...but good for boys .😀😂😂😂. .... But for the girls it can be Some less good for ...
READ MORE"
1496,5,"Samsung F22 fabulous budget Phone
1-battery performance great
2-Display good Super Amoled with 90Hz Combination HD+but Quality decent.
3 - helio G80 power full
4-Built-in plastic but better quality
5-light weight
6 - call quality good Ear sound loud britness sunlight No any problem"
1497,5,"A petty good phone. According to my review this phone is excellent for normal usage. Here are some points as follows:-
1. Display is good you can't say it the best but it's good supporting HD photos and videos upto 720p60 and 1080p50 respectively.
2. Battery backup isn't that much as compared to it's capacity but it will last for two days for normal usage otherwise for heavy usage it will drain off in 15 hours.
3. Now talking about the front and back camera, it's very good, not excellent, b...
READ MORE"
1498,5,The best cheapest AMOLED phone available in indian market. Everything good but compared to MIUI Samsung UI is not that great. Rest Hardware wise all good. Better than Realme and Redmi devices
1499,5,"It's a good device for moderate user. Battery stay more than 1 day with power use. Overall good package. Go for it.

Stay away if
1. Looking for gaming centric phone
2. Love multitask
3. Show_Shah panti means to show off.
4. Looking for light phone.

Good to go if-
1. Remember galwan valley attack. Other chinese company offer g95 processor in this price range but that price go in chinese mouth and might kill our sodiers in future.
2. Samsung Trust. After sales service is best.
3. Almost Cle...
READ MORE"
1500,5,"Today I have received the phone through wishmaster. As I see that in this budget I really got a great phone. Samsung is the king of Androids.
Phone is very smooth to operate. I don't play games so no comments on that but for my use like official or personal use it is the best phone ever.

Thank you Flipkart for delivery the pproduct on time."
1501,5,"If you are planning on to buy a budget smartphone this can be one !! Though the display could be better .
But at this price point we can adjust with it . The super amoled and monster battery takes it to next level . If you are a normal user it can be one of the best in the market . However with the chipset it is coming , it is not recommended for gamers .
Hope my review will be helpful 🙏🏻✨: )"
1502,5,"Reviewing after a week of use, first my use is only limited to YouTube, light gaming along with heavy calling. Battery backup is just amazing in one full charge it will stay upto 48 hrs which includes 8 hrs YouTube watching and gaming. This phone is for users like me who used it for binge watch as display is very good for watching videos. Sounds great when used with headphones 🎧 as it has dolby atmos feature."
1503,5,Good phone and you loved it if you use it in daily life. It is complete overall balance phone and i am using it right now around 15 days and i believed it will run long due to it's overall balance performance.
1504,5,"This mobile is very good. Camera and and battery quality very good performance of this phone is very good overall very good phone at cheapest price.
I like this mobile phone. Video quality very good. You can purchase this mobile."
1505,5,"On this budget, phone is the best everything is ok like camera, battery and performance. I recommend this phone. So first time I have given 5 star,..Thanks for flipkart fast services."
1506,5,I recently purchased this Samsung Galaxy F22 from flipkart. This is the best value for money smartphone with best specification priced very agressively. This is the smartphone for students who are attending online classes these days. Battery backup is very very good and even the camera is also very good. Thanks flipkart delivery team for super fast delivery.
1507,5,"Very nice phone, has awesome camera quality.
I m totally impressed. Battery backup is great.
But it comes with many inbuilt apps, so it occupies around 10GB of storage..
Overall nice mobile at this price range 👍"
1508,5,"Best class camera sensor , awesome display with super amoled, android 11and best performance."
1509,5,"90Hz super amoled display is super smooth some youtubers says it's a gimick, well it's not! Awesome Smartphone for Samsung Lovers❤️😍"
1510,5,Good to go with F22.working fine without any issue..purchase for camera..and it's camera quality is too good in this price range compare to other phone. Bettery is also good...
1511,5,Ofc you can get better phones at this price but take example for mi you get tons of bloatware and aware so it's not worth it this can game fine I played games on high graphics and it was smooth very good battery and okay camera but for the price portraits are great!!!.and after 2 days of use I love it!
1512,5,An allrounder mobile... U can depend on it and it will deliver.. U can play games and do daily work... Camera is one of the best in segment and battery is ultimate and charging speed is fast and performance is good no lag or jitters and runs smooth and the display is AMOLED one of the good in segment.. No issue at all after 1 month of usage.. U can go for it..
1513,5,"Hardy And Handy Stylish Mobile with Fab Camera.Processors could have have been slightly better.
But mobile has finger touch on Side key. IF That be in back side that will be better. And mobile has some 'Hanging' issue. It is only my 1st days but i have already faced that."
1514,5,Best mobile in range...
1515,5,Excellent mobile quality 😍😍😍
1516,5,Superb
1517,5,"I love this mobile super bettary backup।
I love samsung"
1518,5,osm phone in this segment
1519,5,Awesome mobile in this price 👍🏻
1520,5,Good one ☝️ awsm product..!!♥️
1521,5,Good budget mobile
1522,5,Pictures is good quality. Good camera.
1523,5,Superb quality
1524,5,"First of all amoled display is awesome 🤩
Great battery 🔋
Decent camera clarity📷
And small disappointment samsung phone comes with 15 watt charger but it is excellent device for mid range value"
1525,5,Value for money
1526,5,Very nice camera 👌👌👌big quality
1527,5,"I own Galaxy M31s as my first Samsung phone after using all Chinese variant since last 10 year.
This one is brought for Mom and found 8 out of 10 feature when compare with Samsung M31s.
Look n fill is as same as m31s except Camera resolution, RAM, Storage, Display sharpness and couple of feature exclusively in M31s
Good battery backup.

Cons.
Charging cable size is little short.
Back designed can be little classy , but this is not much relevant as people normally use back cover it is mostly...
READ MORE"
1528,5,"Fastest Delivery for ever, Good product, value for money"
1529,5,"Best phone 🤳 in this budget. Thanks to Samsung and flipkart as well. Excellent in every department like camera 📷 battery 🔋 performance 👏. Only speaker is on downside not a loud otherwise best.

Camera 📷 5/5.
Battery 🔋 5/5.
Performance 5/5.
Display HD+ 5/5.
Speaker 4/5.

It is purely true review."
1530,5,"F22 is a good mobile in this price. Samsung name and three years security updates, display, build, battery are the plus points. Camera is okay in this price range. notifications from samsung are annoying but UI is good. overall good smartphone for basic usage. Flipkart delivery is fast, received it with in 16 hours of ordering."
1531,5,"Best made for India phone , Better than all Chinese Brand phone .Buy this one help building India"
1532,5,Very good performance good price
1533,5,Nice Phone 📱👌
1534,5,Excellent
1535,5,Good budget segment mobile phone
1536,5,"Great smartphone in this price range.
Awesome UI.
Smooth Display.
Writing this after 5 days of usage."
1537,5,great screen and bettry life
1538,5,Really a good phone love it..
1539,5,"Worth it for buy. You can also buy this
Very good quality
Extremely good display
Good quality camera"
1540,5,Good Camera
1541,5,"Great product four samsung f22
Battery good
Display good
Camera good
Parformance good
Overall good
Thanks flipkart
Delivery on time Ecart"
1542,5,"Samsung f22 is performance amazing
Camera quality excellent 👌👏👍
Amazing battery 🔋backup 👌👏"
1543,5,"Pros:
Value for money if you're exchanging ur old phone
Display & camera good
Battery best for moderate user, lasts for more than 18 hrs
Best in performance for moderate users
Cons:
It's bulky weighs 200+gms, you will feel pain in hand if u constantly on call more than 15 mins, better use headphones
Size is larger than m21, it feels like 6.6 not 6.4 as mentioned
Lots of bloatware as usual by samsung"
1544,5,Nice Phone from Samsung
1545,5,*Great Display *Good Budget phone *Value for money
1546,5,"Camera - 4/5
Processor-4/5
Display-4/5
Security-4.5/5"
1547,5,Superb
1548,5,Awesome
1549,5,Super mobile
1550,5,Wow amazing Super phone
1551,5,Very very good i am soo happy🙂🙂🙂🙂
1552,5,Worthy
1553,5,Value for money phone .display is a amoled and better than any fhd+ ips screen .Performance is good according to price
1554,5,Best mobile prize in
1555,5,nice product
1556,5,Excellent phone
1557,5,Outstanding work
1558,5,"Excellent product
Received within 24 hrs and I also bought this product @Rs 10,749 by paying through axis bank credit card .
Excellent product"
1559,5,"Considering the price point the phone is little costly. The specs given in this model is fair enough for the light users. Everything is okay, but the camera performance feels little slow. Otherwise everything Fine! A Must Buy Product."
1560,5,"Better than all Chinese Company phones
Very smooth operating
Value for money
Full satisfaction

You will never touch oppo, vivo, Mi, realme, oneplus and other Chinese brand after using SAMSUNG.."
1561,5,"Very Good phone
Super battery powerful
And sound quality fantastic,
Camera quality average...."
1562,5,Why are you waiting go buy!!!
1563,5,"Its just been a day since i got the mobile. updated pros and cons below

Pros:
1) slightly smaller in height and weight than A22
2) better display quality(HD+) than other mobiles in this segment
3) 4 cameras for better picture
4) 6000mAh battery
5) Didn't find any heating issue while playing games
6) Samsung switch app made transfer of data and apps painless
7) 90Hz refresh rate is a plus when playing UHD video in streaming platform

Cons:
1) No headset and only 15W changer is provided when m...
READ MORE"
1564,5,Great camera at this price!!!!!!!!!!!!!!!!
1565,5,"Happy with this price range, camera, performance and batter. I was bought it for my father. Very handly"
1566,5,Pride of India and love of South Korea.🔥🔥❤️❤️❤️.. Very Impressed. To use....
1567,5,"The actual price would be 11,499
Display is quite impressive, G80 is capable for mid-gaming or it is optimized properly, Camera is also the best, Handy phone"
1568,5,"Well camera, battery, refreshing, display everything"
1569,5,"Camera 10/10
Battery backup 10/10
Display 9/10
Over all performance 9/10
Best phone in this budget"
1570,5,Overall is a good phone and very good camera performance
1571,5,"Looks, design, performance, quality and operation are excellent. Samsung always king in mobile phones."
1572,5,Good phone battery life is very good camera is good
1573,5,"If you looking for a performance oriented phone then this is not for you, but if your looking for entertainment consumption and daily uses then this is best for you and the display is lovely"
1574,5,"Decent Mobile.

De"
1575,5,Full charging its take around 3Hrs. Battary backup extremely good.Display and performance excellent
1576,5,10000 to 12000 ranges best phone I personally recommend it..
1577,5,"Overall it's amazing!
Xcellent.
Amazing"
1578,5,value of money
1579,5,Good 👍
1580,5,"Best value for money phone in this price range
And also you get the band value of Samsung
Camera :- 4.5 star
Battery :- 5 star
Display :- 4.5 star
Performance :- 4 star

This is honest review after using 7 days this phone"
1581,5,Nice
1582,5,Best budget mobile
1583,5,"Display-awesome
Battery-amazing
Performance-next level
Camer-good
Over all good product
I Purchase this phone for my mom.."
1584,5,"Good battery backup, performance is also good,o recommended this phone, no heating issues"
1585,5,In this pice range i suggest to everyone go for it
1586,5,Excellent mobile at this price range.. value for money. Ordered one another piece.
1587,5,Best mobile in this price segment. The 90Hz Amoled is just stunning.
1588,5,"Phone is great but bit disappointed by display which is HD+ one, otherwise every thing is awesome."
1589,5,Good phone in just Rs 11449 only.
1590,5,"Samsung best Mobile in this range...Thank Flipkart
Fast delivery.."
1591,5,amazing phone very nice in this price
1592,5,Amazing mobile battery backup good camera good
1593,5,Everything is good but it seems like my phone doesn't have a front speaker grill please convey to me if an wrong
1594,5,"This phone has a great display with a big battery,but in this price range camera is acceptable.Best phone in this price range,Best for mild gamers and Great for multimedia user"
1595,5,This is my second samsung mobile purchase within 2 weeks...First one was S20 fe 5g and now this one for my mother.....Thanks FLIPKART for exchanging my old phone at a good price
1596,5,"wonder full

but no hedset
no back cove
no screen gurd"
1597,5,Supap mostly good
1598,5,Nice picture quality
1599,5,"Value for money... Overall the phone is very good... But don't go for exchange scheme. It is totally eye washing... I went for exchange... But at the time of exchanging, it created too much complications. But the phone is very good"
1600,5,Super
1601,5,"Good phone, Supper camera"
1602,5,Very good
1603,5,"Very good Product.
good display. 90hz very smooth.
no hang while using.
i played pubg
it works good.
good speakers.
camera quality is also decent."
1604,5,Camera &Display Very Nice
1605,5,samsung galaxy f22 very good 👍 smart phone 📱
1606,5,Very good phone..Go for it..Display quality is best for its s amoled display.Thank you Flipkart
1607,5,Excellent phone
1608,5,100% Recommended 💯
1609,5,Just an amazing product I am using this for 1 months and I face no issues and this phone camera is lit......you can buy it definitely if budget is under 15k and want non Chinese phones.
1610,5,"Great phone,display, performance,price,battery etc."
1611,5,Awesome...
1612,5,Nice mobile... But camera perfomance mid quality compare with narzo 30 mobile.
1613,5,Low price best mobail
1614,5,"I'm so happy 😍
Very good product"
1615,5,"Good phone
Value for money"
1616,5,Nice👌 mobile 👍value for 😊money nice😘 looking...♡
1617,5,Very good phone awesome picture quality beautiful phone
1618,5,"Value of money
Camera quality is very good
Night mode, slow motion, time lapse"
1619,5,Nice phone and value of money 🤑🤑
1620,5,"best mobile under 15k
just love it"
1621,5,Good camera clarity. Good performance
1622,5,Nice
1623,5,"One hi Is The Biggest Negative Point For This Phone
When my set-up is Completed It's Lag And Shows A Pop Up That one Ui is'nt Responding 🚶🏻‍♂️ ... Rather Than That is A Good Phone"
1624,5,Very Good product within this price. That's why I gave 5* to this product. And all know sumsung brand is the best ever.
1625,5,Thanks flip kart for this nice phone
1626,5,Best budget smartphone for 2021.
1627,5,"It's a very good product
Love 💕💕 this"
1628,5,best value of money
1629,5,Better
1630,5,Classy product
1631,5,Best phone
1632,5,Good prouduct
1633,5,Value of many with this price
1634,5,"I gote this at 11499 in this price range smartphone is best deal but camera quality is not 48mp. Camera quality is like micromax yuphoriya 8mp. Equal quantity
And case is absent in box this is bad in box"
1635,5,i am using this phone for 5 days seriously there is not hetaing issue and this phone gave me 1 day battery backup easily but it take time tocharge and while charging it get warm and processor is good and camera is decent and i will gice 10 out of 10 for display
1636,5,Nice
1637,5,"Great NON CHINESE PHONE at this price by Samsung..This is really amazing.. display is so good.
Camera quality could have been improved..
Also charging cable quality is not that good
But overall this device is value for money."
1638,5,Under this Price Range this phone is best!
1639,5,"Must buy.....
Otherwise u lost it..."
1640,5,Nice phone as a valuable prize
1641,5,"good and safe delivery..
.."
1642,5,Good quality smartphone under budget
1643,5,It is superb by all means. Go for it without any other thought. It's a steal in this price range.
1644,5,Loved it
1645,5,Best mobile I am buy Samsung after 10 year my collage time my best phone
1646,5,Execellent for this range
1647,5,Worth of money
1648,5,Best display and camera at this price
1649,5,Just go for it awesome better than some Chinese brand out there
1650,5,"Only a samsung lover can understand the value of samsung, such premium feel in such a low budget! SAMSUNG FOREVER (terrible delivery services by flipkart, order took 5 hacking days)"
1651,5,"Nice Product...
Perfect in budget..."
1652,5,Nice phone
1653,5,"Osm Phone in This price range.
You Must Buy.
All time budget king.
But i am not satisfied with flipkart delivery time."
1654,5,Nice mobile
1655,5,Good Product.
1656,5,Very good phone at this price
1657,5,Love it
1658,5,Very nice 👌
1659,5,"Best display and camera in this price. I am like ""Samsung is back""... No phone under 20k can give such photos.."
1660,5,Good.
1661,5,Overall good product
1662,5,MOST PHONE IN 12K
1663,5,"Mobile means Samsung!
Handsome handset
Performance,camera everything is appreciable!
Thanks Samsung, seller and reputed online
Shopping Flipkart.It is really smart!
Thanks Flipkart."
1664,5,Very nice Samsung phone. Mostly I m using MI phone but Samsung is very good .
1665,5,Nice mobile
1666,5,Just fantastic.... Very much satisfied. Specially display and battery...
1667,5,Samsung is always rock on
1668,5,osm phone for professional person under budget
1669,5,Super buget phone 5 start we can give u can buyj
1670,5,Nice
1671,5,Nice
1672,5,Best phone samsung
1673,5,Awesome product within this range.
1674,5,"Best phone in budget or mid range segment, batter,display and performance all are good"
1675,5,Happy
1676,5,"Good look and value for money
11499 rs"
1677,5,Value for money
1678,5,Superb quality
1679,5,Samsung F22 is another budget friendly phone from Samsung.. My initial experience with the mobile is good. Will post detail review after few days of usage.
1680,5,Awesone one..worth for money...fastest delivery .
1681,5,It's was nice product and best price
1682,5,Nice product samsung
1683,5,Amazing phone
1684,5,"Nice product with this price
Good camera
Good battery life"
1685,5,Good
1686,5,"The best in this price, faar better than realme"
1687,5,Awesome best camera with slow motion
1688,5,Good packaged
1689,5,Amazing ....
1690,5,Best budjet mobile
1691,5,Amazing phone for this value
1692,5,I just loved it simply superb 👍👌😍
1693,5,One of the best deal at this range.
1694,5,"Pros:
Premium looks, Smooth 90Hz Display, performance is good. Camera is good in daylight
OneUI feels best. AOD and samsung pay is there too.

Cons:
Charging is slow as compared to competition, Speakers are avg.


You can easily go for this phone you if you aren't a hard core gamer. You will save a lot of money and won't regret it."
1695,5,Simply awesome. Perfect smartphone.
1696,5,Perfect buy for a Perfect price
1697,5,Good.
1698,5,"Highly recommended!
Awesome display, decent camera and performance."
1699,5,very good
1700,5,"Good
Battery performance is extra ordinary"
1701,5,Product is excellent but mobile back case design is not good it is common
1702,5,Gud
1703,5,Super power
1704,5,Good Quality Thanks Flipkart
1705,5,Value for money...camera was even better than iphone xr in outdoors....just go for it! Totally worth it !
1706,5,Sumsang is a great😁👍 selfi is just wow❤❤🔥
1707,5,Excellent camera with excellent battery backup😊
1708,5,"Completely satisfied with the phone at this price range after one month of use.. Since its not FHD+, icon on screen may look blur for some days but after some days eyes will adjust.. highly recommended to those who have this budget.."
1709,5,Best phone under 13k
1710,5,Just say waoooo
1711,5,Good normal usage
1712,5,Awesome👍
1713,5,"Product is best as compared to its price.
One thing I got some fault in selfie camera before clicking image it's quality is quite good but after clicking image the quality becomes poor . Means granules on pictures.
Other things according to price is much better.
This time Samsung provided their best.."
1714,5,"Product was delivered at on time.
For battery backup - 4☆
Display quality - 5☆
Camera quality - 4☆
Performance wise - 4☆
Value for money - 4☆"
1715,5,Best mobil phone samsung
1716,5,Samsung always rock...
1717,5,Super quality 👌
1718,5,Nice mobile at this price range really..
1719,5,Good phone.... Value for money
1720,5,Very good 👍
1721,5,Good for us at this price
1722,5,Very very good
1723,5,"if you are looking for non chinese brand at this price just go for it ..
camera is decent
battery is very good
display is hd+ amloled diaplay which is very good ..
overall phone perforfence is good .."
1724,5,My best phone
1725,5,Best in class reasonable price
1726,5,The battery backup is excellent.
1727,5,Very good 😊
1728,5,Super good
1729,5,"It's been one month I have been using there is no issues still and battery backup is awesome, once I charged full I use more than 1.5 days. Amo LED display quality is good and camera also very good. Still I haven't feel any lack in this device. It's a good phone for day to day use in our daily life."
1730,5,"Best phone under 13k
Good camera
Good performance and
Excellent battery life
Great phone for everyday use"
1731,5,Excellent
1732,5,"F22 is awesome smartphone, very big battery, display is super amoled, performance also good enough, camera also excellent. Best value for money smartphone in this price range. If your budget is around 12k then you can definitely go for this...!!!"
1733,5,Good 👍
1734,5,very nice phone
1735,5,Nice
1736,5,Not bad
1737,5,"Cemera quality is so good
Good bettry backup
Value for money in this price
Over all to good 👍"
1738,5,"Phone is nice, overall worth for money"
1739,5,Nice
1740,5,Best phone in this price range. Satisfied with the overall performance.
1741,5,Loved it
1742,5,Very good
1743,5,Awsome mobile. always is awsome...
1744,5,Good
1745,5,Good delivery of Flipcart before delivery date....nice good job Flipcart
1746,5,Awesome product Go for It....
1747,5,Good
1748,5,Awesome .
1749,5,Very good performance..
1750,5,Best Budget Phone
1751,5,"With all feature n functions phone is well equipped
I just have doubt abt the battery function... It will last or not"
1752,5,Thanks to flipkart.
1753,5,Super
1754,5,Good condition perfect futures
1755,5,"Review after 1month of usage:
1.Good quality display
2.Good camera,not the best,update needed
3.Fast charging support
4.Excellent battery backup,easily lasts for 2days with normal usage
5.Promised OS upadates

Cons:
1.HD+ display
2. 2MP cameras
3. No back cover


NB:Got problems in fingerprint sensor within 1.5 month😕"
1756,5,Best product
1757,5,Good
1758,5,Good experience NYC phone in range of 12500.best thing in this phone display this display is supper amalod in this price range.
1759,5,"It's a good phone literally a good display.
Purchased for my sister."
1760,5,Good
1761,5,Good
1762,5,Nice 📱
1763,5,"Good smartphone, Led display superb, fully satisfied, thank u teams"
1764,5,Just buying. Nothing else
1765,5,Very good Phone 👍🏻
1766,5,Nice phone in this praise I love it❤❤
1767,5,Good Product
1768,5,Better
1769,5,Overall very nice
1770,5,Very smart mobile
1771,5,Good
1772,5,Phone is good
1773,5,Excellent 👍
1774,5,Very good phone in all respect.
1775,5,Good
1776,5,Good 👍 Worth for money
1777,5,good mobile
1778,5,Nice product
1779,5,Best
1780,5,Good mobile
1781,5,Good
1782,5,Overall very good phone .
1783,5,Good
1784,5,good
1785,5,Super performance
1786,5,Good
1787,5,A another good product from sumsung ....
1788,5,Nyc phone
1789,5,Nice product
1790,5,Finest in this price range
1791,5,Nice
1792,5,Super
1793,5,Good service thank you for Flipkart
1794,5,Awesome mobile phone
1795,5,Good mobile 🤳
1796,5,Lovely
1797,5,Good mobile
1798,5,Excellent smartphone 👌
1799,5,Nice display and good battery backup.
1800,5,Long use hang&hitting
1801,5,I like it veryyy very much its battery is also very good
1802,5,My choice ❤️❤️😘😘🥰🥰
1803,5,Good
1804,5,"Battery is good 👌
Display very good 👌
Camera is also good
Overall Good phone👌👌"
1805,5,Nice mobile
1806,5,Very good
1807,5,Good performance .worh it.
1808,5,Wonderful
1809,5,Good deal
1810,5,Thanks Flipkart your delivery so fast and product is very good
1811,5,Good
1812,5,Good
1813,5,Good
1814,5,Product of 2021…❤️❤️
1815,5,Good phone. Display and battery awesome.
1816,5,"Excellent at this price, premium,secure and smooth mobile
Better than oppo,Vivo,redmi"
1817,5,Awesome!!!
1818,5,Value for money
1819,5,Superb
1820,5,"Very very good 1000 out of 100
Best for camera and battery backup
Awesome battery backup
Front camera is also very good
Love it❤️❤️❤️❤️❤️"
1821,5,Nice product
1822,5,If you want good display you can chose this
1823,5,good
1824,5,Very very nice this product
1825,5,Amazing performance
1826,5,"Value for money, camera is best, using this since last 2 month"
1827,5,Good
1828,5,Ok
1829,5,Nice
1830,5,Battery capacity is amazing and great fingerprint sensor
1831,5,Best price best mobile
1832,5,Best phone for light users
1833,5,"It's a good phone, the camera is amazing the battery stays on for a long time. In this price range, a great buy"
1834,5,Good at all aspects
1835,5,"Good phone, there might be some issue with wifi calling. Camera and battery backup is good. Screen is good. Takes 2 hr to charge the phone due to bigger battery and slow charger (its 15 watt fast charger) it would have been great if they gave 25 watt fast charger."
1836,5,Awesome
1837,5,Nice work mobile
1838,5,Nice to
1839,5,Phone is beautiful
1840,5,Great phone for a great price
1841,5,Flipkart is delivered super flipkart very nice 👍👍👍 and quality best of quality best of delivery
1842,5,thise mobile was very nice & good
1843,5,Good
1844,5,Nice mobile
1845,5,Good as expected
1846,5,Good
1847,5,Very nice phone
1848,5,"Good camera
Value for money"
1849,5,Good
1850,5,Super phone good product
1851,5,Best in budget
1852,5,Good working
1853,5,Good
1854,5,Very charming phone in this price range. Everything is good 5 rating 😍
1855,5,Great product
1856,5,Good phone in this range but camera quality is not so good.
1857,5,Nice
1858,5,"Guys You won't regret with this set of Samsung.
Low price with great features."
1859,5,Completely satisfied with my new f22 .hd amoled display is excellent..great performance by mediatek g80 ..got delivery before the expected date ..thank you Flipkart 👍👍
1860,5,It's s good value for money phone. Camera could have been better at this price point.
1861,5,Overall good phone.. not for heavy gaming
1862,5,Nice
1863,5,Nice Phone for normal usuage.... battery is awesome
1864,5,Gud product
1865,5,OK
1866,5,Camer lilbit dispointing. Over all is good mobile phone
1867,5,Nice mobile
1868,5,Have a good time
1869,5,Good phone under price
1870,5,Very Nice
1871,5,"This phone 📱 very good for samsung lovers
I love samsung gaalaxy so"
1872,5,Good product
1873,5,BEST DEVICE OVERALL UNDER 13 THOUSAND... PLEASE GO FOR IT WITHOUT ANY DOUBTS SINCE ITS FROM SAMSUNG...AND THAT GIVES YOU QUALITY.. SECURITY..LONG LIFE.. SATISFACTION... PLEASE GO FOT IT EVEN IF HAVE A LITTLE BIT LESS BUDGET.. PLEASE STRETCH AND BUY IT..
1874,5,It's Superb
1875,5,Nice
1876,5,Good product# .........made a safety delivery....# no issues on products
1877,5,Good
1878,5,I love it
1879,5,Nice
1880,5,This products is awesome 👌
1881,5,Nice phone
1882,5,It is very good quality 👌👌👌
1883,5,Nice
1884,5,Nice
1885,5,Very good
1886,5,Nice product cammara is excellent
1887,5,Wonderful
1888,5,Excellent 👌
1889,5,Nice
1890,5,Nice
1891,5,Good
1892,5,Nice
1893,5,Very useful to me
1894,5,Nice
1895,5,Good luck
1896,5,Nice mobile
1897,5,Good
1898,5,Nice product
1899,5,Good choice in midrange phone
1900,5,Nice mobile
1901,5,Camera inum konjam better ah irunthurklam
1902,5,Good
1903,5,Nice
1904,5,It is a standard samsung phone. Works well. Camera is ok. Display is great. Handling is hassle free. Performe is average. Overall for price this will be a best buy.
1905,5,Good product 👍
1906,5,Nice
1907,5,"Good product from samsung at 13k. All basic features r good. Good battery back up. For normal use, battery stays for 1.5 days. Good display and Performance is good."
1908,5,Super product and nice quality 😍
1909,5,Very good
1910,5,Camera is very good and a very smooth touch screen. A value for money product.
1911,5,Very good quality
1912,5,Very Good
1913,5,Awesome nice
1914,5,good quality best brand Samsung ...👍
1915,5,Phone is nice in every aspect.. just a bit heavy.
1916,5,Really good phone at this price point.
1917,5,"Awesome phone 📱😃🤩🥰 Thank you.
Everything is awesome.
Just resolution could have been better. But still display is very colorful and looks pretty. Amazing speed. Smooth like butter. Value for money."
1918,5,Good
1919,5,Good
1920,5,Nice
1921,5,"Writing review after using 8 days of using
Excellent phone in this price range. Battery back up is awesome"
1922,5,Nice
1923,5,Good
1924,5,Super AMOLED Display for Such a Cheap Price... Nice Mobile...
1925,5,very good. i love it...
1926,5,very good product
1927,5,Nice mobile
1928,5,Very good performance
1929,5,Very good performance
1930,5,Happy
1931,5,I think this is the best phone on this price.....
1932,5,Good
1933,5,Fantastic
1934,5,Superb
1935,5,Nice
1936,5,"Just Flipkart technical assistant was an untrained and useless person(he was a person sent by Flipkart's authorized partners), so replacement got delayed, yet the product and Flipkart customer support are good, the phone comes with a good display and best optimization which Samsung is known for, great product in this price segment."
1937,5,Very good
1938,5,Very nice product
1939,5,Good phone for moderate users and it is very much usable and happy about the purchase
1940,5,Good product
1941,5,Overall performance is awesome...
1942,5,Farfamens is good
1943,5,Very nice mobile
1944,5,Nice phone under 11k
1945,5,Good phone....
1946,5,Good mobile and thanks to Flipkart
1947,5,Super phone
1948,5,nice camera really worth at this price
1949,5,Value for money
1950,5,Very nice phone I am very happy thank you filpkart
1951,5,Good Phone
1952,5,Nice product.i love samsung
1953,5,Very nice product❤✌
1954,5,Value for money
1955,5,"Bought for my friend, he is happy"
1956,5,Very good performance overall excellent handy use full
1957,5,"Excellent product.
Weight is little more.
Value for mony"
1958,5,All good and worth for money...
1959,5,Nice product
1960,5,"Superb Phone ..Amoled display..with great features...
Value for money"
1961,5,"Its good but price is not so handsome for this range.
And thanks flipkart for delivering so earlier."
1962,5,AMAZING
1963,5,Good.
1964,5,Superb phone
1965,5,sufficient respect to money
1966,5,Supab product
1967,5,Good
1968,5,Supar
1969,5,Super 😘
1970,5,Super
1971,5,Nice mobiles
1972,5,it's a fabulous device.....love it...
1973,5,Super Duper and Sixer
1974,5,Overall value of money mobile is good
1975,5,Superb
1976,5,Awesome
1977,5,Nice phone battery nyc working
1978,5,Very very good performance
1979,5,Very good phone . display is awesome in this budget.value for money
1980,5,Best hai
1981,5,Excellent
1982,5,Very nice
1983,5,All Good
1984,5,Good
1985,5,Very nice
1986,5,GOOD PRODUCT
1987,5,Nice phone good battery life value for money thank you for Flipkart
1988,5,Good
1989,5,Good product
1990,5,"As an INDIAN I didn't want to buy Chines mobile That's the reason I choose it.
And I also want to say all my friends don't buy chines mobiles and go for it, u feel better when u bought it."
1991,5,Good product 👍
1992,5,overall good phone .
1993,5,"Excellent phone under at the price point. Display quality, Camera and battery life are awesome. It doesn't feel bulky. Highly recommended for the price."
1994,5,Simple awesome best budget mobile I love it
1995,5,Good better than mi
1996,5,Very Good
1997,5,Nice phine
1998,5,Very good phone
1999,5,Value for money
2000,5,Wow
2001,5,Nice phone
2002,5,Nyc phone very light weight good camera quality
2003,5,Good product.very useful
2004,5,Excellent
2005,5,Its Mid range killer.Best product for daily user.
2006,5,Nice product
2007,5,Everything is good but there is a very bad quality of camera in night and depth and macro are fully worse. But overall a good phone.
2008,5,Good
2009,5,Really good
2010,5,Very good delivery by the flipkart deliver. And i m trusting on flipkart . And i bought samsung galaxy f22 smartphone ..i really loved this phone and also flipkart's delivery..great😍🤗
2011,5,Good performance overall
2012,5,Nice perfamence
2013,5,"Very nice set. Its camra is owesom, its working is very smooth."
2014,5,Great performance
2015,5,Good
2016,5,Good
2017,5,Could be more better on this price but its good for normal use.
2018,5,Nice mobile
2019,5,Good 👍
2020,5,Nice
2021,5,Pretty Good
2022,5,Good phone
2023,5,Overall nice product
