index,ratings,reviews
1508,5,"I m extremely excited to received my order of OPPO A53s 5G through flipkart, I like the design and colour, moreover it is sold at affordable price with good specification. I m very satisfied with it. Thanks for your service."
1509,5,"Awesome phone with super performance. No lag and no Flickr.
Camera is awesome and great video with high resolution movie and pics.
Sound quality is more than superb 👌👍"
1510,5,Good phone . Earlier using Oppo F1 now this is my second Oppo phone .. satisfied with this phone. Love to using it .. nice product go for it
1511,5,Great phone .if you are not looking for good camera it has good processor and great look best in the price range. Go and buy this phone with 5g connection
1512,5,"Very good and stylish 5g phone for reasonable price, I strongly recommend to everyone."
1513,5,Nice product
1514,5,Nice product
1515,5,Nice
1516,5,Superb 🥰 phone
1517,5,Camera clarity is exellent
1518,5,Good performance 👌 Everything is okay.
1519,5,Good
1520,5,Nice
1521,5,Good
1522,5,Good
1523,5,Worth for the money gud product
1524,5,Good but better my first phone 😘
1525,5,Very good 👍
1526,5,Best mobile in this rate...🤘 Really with very best features... Value for money product
1527,5,Good
1528,5,Nice phone
1529,5,Superb phone... Awsm camera& battery life is so good....
1530,5,"1.camera quality very good
2.battery profromes is best
Product is better"
1531,5,"Awesome phone love 💕 it....Guys go for it..
Battery -5/5
Phone condition-5/5
Camera-4/5
Overall best 5g phone under this price"
1532,5,Good
1533,5,Excellent Mobile.
1534,5,Mst moblie
1535,5,Very nice
1536,5,Awesome camera
1537,5,Nice product 😊😊
1538,5,Super
1539,5,Good phone
1540,5,Good
1541,5,"Cool looks n nice 5g smartphone
I luv it... nothing to describe about product...nice one..thank you Flipkart 🙏"
1542,5,Nice mobile
1543,5,"Good and nice experience

Thanks
Flipkart"
1544,5,Phone is best in this price
1545,5,Nice value for money
1546,5,Good budget friendly phone.
1547,5,NICE MOBILE
1548,5,"After 2 weeks of receiving product and uses it is good product at this price internet access is much better than 4g phones not any glitches in high resolution games
Battry backup is good
Happy with this product 😊😊😊😊😊"
1549,5,New Oppo 5G phone good camera battery5000 Ram 6GB 128ROM processor 700😊😊😍
1550,5,Product quality is excellent
1551,5,Awesome Camera and Display
1552,5,Nice luuk
1553,5,Superb features ❤️
1554,5,The phone is amazing fast delivery in filpkart bst
1555,5,Good experience...
1556,5,Very nice👍 products.
1557,5,Excellent
1558,5,Very good 5g phone under 15000
1559,5,Excellent Batry is good and camera is good. Batry is long lasting. I can play Pub g.
1560,5,Front and rear camera is better in lighting but in night it is slightly bad.
1561,5,Very good phones
1562,5,Very nice product thanks to Flipkart
1563,5,Super...
1564,5,Overall it is a good product
1565,5,Best quality
1566,5,Mobile good👍
1567,5,Best 📲📲📲
1568,5,Clicked by Oppo a53s 5G ..... Splendid..!
1569,5,Camra quality owsm
1570,5,Amazing phone??thank you flipkart?
1571,5,Super modal camara good
1572,5,Good phone u can easily buy it without any hesitation
1573,5,"Superb product, camera battery, display everything is good. i suggest anybody to go without hesitation."
1574,5,5g love it's prosesor
1575,5,"Excellent mobail
, super speed prosser
Nice bettery beakup"
1576,5,"Nice product,value for money."
1577,5,Nise
1578,5,Good product in value
1579,5,Good
1580,5,"It's good product
If you buy this you having no loss"
1581,5,Best phone in low budget
1582,5,Very good
1583,5,Super mobile & high speed data mobile
1584,5,Nice mobile 😊
1585,5,Good phone better performance great battery backup
1586,5,Value for money
1587,5,Nice
1588,5,Slightly disappointed for camera.it should be atleast 48 mp.battery is heating after a few hours.overall performance is good in budget.go and grab it.
1589,5,Super Mobile tech
1590,5,Awesome performance
1591,5,It's a super mobile phone
1592,5,Fantastic
1593,5,Fantastic mobile at the price comparison with no other mobile.
1594,5,Nice 👍👍
1595,5,Very nice mobile
1596,5,Perfect in this price.I bought redmi note 10 6gb in April.I returned after one day.Then I bought this phone on Flipkart.It is far better than redmi note 10 in all areas.
1597,5,Awesom❣
1598,5,"The camera of this phone is very cute, this is a very good phone for so much money."
1599,5,Best camera good
1600,5,It's awesome
1601,5,Very nice mobaile
1602,5,Very good phone good imge
1603,5,Verry Good Products. My Stylish. Love you Flip cert
1604,5,Ok
1605,5,Good choice
1606,5,nice phone
1607,5,Very nice 🙂🙂👍👍 thanks oppo
1608,5,Best performance this phone under 15000
1609,5,"Phone is great and the performance, battery life good and camera is not so bad or good...some speaker problem in my phone..."
1610,5,Value for money
1611,5,Very good phone on this range
1612,5,nice
1613,5,Overall quite satisfied with the performance but rear camera could have been better. Still a must buy budget 5G phone I must say.
1614,5,This phone is verry cool camera prfomance is so good thnk y flipkart
1615,5,Awesome
1616,5,Best 5g phone ////lowest price
1617,5,"It's awesome, love it"
1618,5,NYC product
1619,5,"good performance, battery also working good
camera quality not bad"
1620,5,Wow superb phone 5star
1621,5,1st to 7th day full working 8th day automatically full display working stop & show black line
1622,5,Camera quality is superb
1623,5,Haapy mood my mob
1624,5,This product is very nice Good product
1625,5,Very good
1626,5,Good
1627,5,Nice 5g Mobile low budget
1628,5,Superb phone.
1629,5,Nice camra
1630,5,Awesome 👌
1631,5,This phone is very good but some times this phone heating issue
1632,5,good.
1633,5,Very nice phone 📱
1634,5,Good battery life
1635,5,Very nice
1636,5,Very good
1637,5,Very good
1638,5,Oppo mubail is very good
1639,5,Awesome you should buy because this phones has a 5g processor and and battery is awesome
1640,5,Fantastic Mobile big in memory and high on speed
1641,5,Nice product ❤️🥰🤗
1642,5,Really nice mobile in this price.. camera is gud not disappoint.. just go for it
1643,5,Best ?? mobile
1644,5,Excellent mobile
1645,5,Super phone
1646,5,Very nice mobile...tq Flipkart...I lv it😘😘
1647,5,Nice but need to improve camara
1648,5,Good
1649,5,"Nice product... Battery not heating 1hr use..
Display brightness low.. overell satisfy"
1650,5,Nice moble
1651,5,Excellent mobile
1652,5,This is the best mobile in the world
1653,5,In this 15 k budget is osam product
1654,5,Supar
1655,5,"Amazing mobile😊
Worth for money camera quality awesome...."
1656,5,Supr
1657,5,Very nice product 👍
1658,5,Superrrr
1659,5,Super phone of the oppo series @VINEET_ROMIO
1660,5,Thanks
1661,5,Performance supper
1662,5,Super
1663,5,Using it since 6 months . It's going smooth in terms of compatibility also this phone does get heat. Also this phone has good battery life. Overall it's a good phone. Only cons is camera for long distance pics
1664,5,Phone was good for middle class people
1665,5,Good quality and nice products
1666,5,Very good
1667,5,Good phone
1668,5,Osm osm
1669,5,Good
1670,5,Nice product 👍
1671,5,Good
1672,5,Nice
1673,5,Very nice mobile
1674,5,Awesome product
1675,5,Superb
1676,5,Good one
1677,5,Ok
1678,5,Very nice product
1679,5,EXCELLENT WORK DONE ✅
1680,5,Absolutely Good
1681,5,Good product same colour
1682,5,Good 👍👍👍
1683,5,good
1684,5,Amazing moments
1685,5,Very very good product
1686,5,Good 👍
1687,5,Very good
1688,5,very good product and battery backup is good.
1689,5,Good
1690,5,Very nice product and smoothly work
1691,5,Value for the price
1692,5,Must
1693,5,Awesome phone. I am writing my opinion after using three months of this Phone. No any problem in this Phone. Battery is good. Camera is fine. Overall it is a good phone. Thanks Flipkart.
1694,5,Good product.
1695,5,Good
1696,5,Gud
1697,5,"Best 5 g phone in lowest price, and performance is very good , and camera is awesome"
1698,5,Good
1699,5,"Battery life is very best.
Phone performance are very best.
fast charge."
1700,5,"Good phone performance.
Battery is very good .&fast charging.
Phone tach is very good."
1701,5,Good
1702,5,"Best phone it's
segment"
1703,5,Unbelievable smartphone
1704,5,Very nice
1705,5,Very good
1706,5,Good phone
1707,5,Awesome
1708,5,Good handset
1709,5,niceproduct
1710,5,Good product
1711,5,Thank you flipkart.
1712,5,Supar
1713,5,Good mobile phone
1714,5,Good
1715,5,Superb
1716,5,Good features
1717,5,Its amazing🔥
1718,5,The handset is doing well working
1719,5,Good lock
1720,5,Nice phone by oppo
1721,5,Good for this price.
1722,5,Nice phone superb..
1723,5,Good Phone
1724,5,Nice product
1725,5,Really great mobile
1726,5,Awesome purchase
1727,5,Finest oppo fone
1728,5,Thanks Flipkart . Your support is really helpful . Thanks Flipkart
1729,5,Best
1730,5,Good price and products
1731,5,very nice
1732,5,Good product
1733,5,Good Product over all
1734,5,"Nice product......
Battery performance is very Good but camera is not very good.
Overall mobile is good in this range."
1735,5,Professor nice
1736,5,Nice phone we love it value of money
1737,5,I'm happy
1738,5,Ok
1739,5,Nice 👍 product
1740,5,Good
1741,5,Good
1742,5,Best
1743,5,Darun
1744,5,Super
1745,5,That's nice phone in this range
1746,5,Good
1747,5,"Using for more than a month,.performance wise good and clarity of calls are good.no issues till now"
1748,5,Nice 👍👍
1749,5,Good gaming phone good product
1750,5,Nice
1751,5,Very smart
1752,5,All the best
1753,5,I like this product
1754,5,Nice
1755,5,Osem
1756,5,Excellent 👍
1757,5,Nyc one
1758,5,Overall bole to very good performance
1759,5,Nice work
1760,5,Very good mobile
1761,5,Wonderful 👍..
1762,5,Good one
1763,5,Super phone by oppo
1764,5,Nice mobile
1765,5,Awesome 👍
1766,5,All good ..
1767,5,Good Mobil
1768,5,Wonderful
1769,5,Beutiful
1770,5,Best
1771,5,Nice phone
1772,5,Nice
1773,5,Fully satisfied
1774,5,Product is very Good but courier service is very poor.
1775,5,Good
1776,5,Good
1777,5,Very Nice...
1778,5,Good product
1779,5,Good
1780,5,Excellent product..
1781,5,Awesome yaar .. i Love it. Everything is good 😊
1782,5,Very nice
1783,5,Good one
1784,5,Gud
1785,5,Very good mobile according to the price.
1786,5,Nice
1787,5,Good
1788,5,Ok
1789,5,Awesome
1790,5,"This is a simple phone.
6ram and 128 storage extra only
Not suitable for youngstar."
1791,5,Love it
1792,5,Good
1793,5,Good
1794,5,Very good
1795,5,Nice
1796,5,Nice
1797,5,Very good Phone
1798,5,Value for money
1799,5,Good mobile
1800,5,Very nice
1801,5,Good product
1802,5,Good product
1803,5,Outstanding Proformance
1804,5,Thanks flipkart
1805,5,Good camera and battery
1806,5,Very good
1807,5,Good phone
1808,5,Good product
1809,5,Excellent
1810,5,Nice phone
1811,5,Superb
1812,5,Awesome mobile
1813,5,Mast hai good for qulite
1814,5,Awesome.
1815,5,Very nice mobile
1816,5,Nice phone awesome
1817,5,"Good Battery Backup.
Good Performance"
1818,5,Good
1819,5,Good
1820,5,smooth performance
1821,5,Nice device
1822,5,Ok
1823,5,Nice phone in budget..
1824,5,Awesome
1825,5,Osm phone and bigs bettry backup
1826,5,Good condition 😉☺️
1827,5,Good
1828,5,Tq
1829,5,Amazing phone
1830,5,Value of money
1831,5,Awesome
1832,5,Good parfmance
1833,5,This is very good phone and very good battery backup and very very glossy finish this items......
1834,5,Best 5g phone in this price range
1835,5,Very nice 5g mobile phone
1836,5,Value Of Money Best Mobile Under 13k
1837,5,Best in this price
1838,5,Good product
1839,5,Much betterer than Realme.
1840,5,Good
1841,5,Amezing products thank u
1842,5,Bast
1843,5,Faster mobile oppo
1844,5,This is too awesome . I love this
1845,5,Good
1846,5,Not extra heating....... Good performance..... Unique bn build quality. Much loved this one..... No issue till after 2 week
1847,5,Nice mobile
1848,5,Best features 👌
1849,5,Owsm phone lovely
1850,5,Super mobile it's using wifi and hd voice call
1851,5,Nice
1852,5,Worth of cost
1853,5,Outstanding
1854,5,Very nice phone 👍
1855,5,Nice super
1856,5,Best quality
1857,5,Amazing phone❤👌
1858,5,I m enjoyed
1859,5,Good
1860,5,Super nice phone look and bettery life very goo
1861,5,very good phone....
1862,5,Nice product
1863,5,Nice
1864,5,Very good
1865,5,Good
1866,5,Highly Recommended
1867,5,Awosm
1868,5,Good
1869,5,Good
1870,5,my product very good and flipkart service is excellent
1871,5,Amazing
1872,5,Good product👍👍👍
1873,5,It's awesome.....
1874,5,Nice
1875,5,Very nice phone 🤗🤗
1876,5,Nice product 👌
1877,5,Very nice
1878,5,Good
1879,5,One of the best smartphone
1880,5,Nice
1881,5,Good
1882,5,Product was awesome. Really loved it. worth buying
1883,5,Very nice phone in this price rang no issues go for it
1884,5,Nice product
1885,5,Good love it 😊
1886,5,Good product and service
1887,5,Good
1888,5,Very good
1889,5,So nice to bahut acha Phone Gud
1890,5,This product is very good quality
1891,5,Very nice product
1892,5,Best quality phone
1893,5,Very good and superb mobile
1894,5,Good product
1895,5,Best phone
1896,5,Nice phone thanks
1897,5,Good
1898,5,Nice product.
1899,5,Till now it's fantastic
1900,5,Not bad
1901,5,Love it
1902,5,It was amazing
1903,5,"Good product


Value for money"
1904,5,This is amazing phone. Thanks oppo
1905,5,Nice 👌👌
1906,5,Very good mobile in this range thanks flipkart
1907,5,Super I got purchase you get no problem
1908,5,Best oppo A53s thanks for Flipkart
1909,5,Excellent
1910,5,Good quality nice phone
1911,5,Good quality and all function
1912,5,It's a good phone with no cons.
1913,5,Good and fine working very great
1914,5,Osame
1915,5,Best p***
1916,5,Outstanding
1917,5,Good budget phone 12600
1918,5,Good sound
1919,5,"Good product and delivered on time , price is so good 14990/ 128 GB 5G support,"
1920,5,Very nice
1921,5,I Love Phone
1922,5,Excellent ...as expected.
1923,5,Nice 👌
1924,5,Good product 👌
1925,5,Super
1926,5,Good product
1927,5,Amezing mobile phone 💛💛❤️❤️❤️❤️ keep shoping guys 🥳🥳🥳🥳🥳🥳🥳
1928,5,Very good product
1929,5,Super
1930,5,"Very nice mobile, camera, display, sounds quality and look everything is super."
1931,5,Happy
1932,5,Good
1933,5,Very very nice
1934,5,Nice
1935,5,Nice
1936,5,Good
1937,5,Very good mobile
1938,5,Very good mobile 📲
1939,5,Nice
1940,5,I like this performance
1941,5,Good Phone
1942,5,Good
1943,5,Nice
1944,5,Nice
1945,5,Good at this price range
1946,5,Color is very awesome
1947,5,Good
1948,5,Good
1949,5,Nice mobile
1950,5,Awesome camera and good performance
1951,5,Satisfied
1952,5,Nice
1953,5,Much better
1954,5,Excellent
1955,5,Gud product
1956,5,Excellent phone ...Good features specially camera..
1957,5,Good Product
1958,5,Fantastic mobile.feature is very good batery backup is veruly good.over all good product in this price
1959,5,Super
1960,5,Nice phone
1961,5,Good performance
1962,5,Good
1963,5,Good
1964,5,Good
1965,5,Nice phone
1966,5,Super Mobile... To use
1967,5,Best phone but display long compression to width
1968,5,Nice one
1969,5,Good
1970,5,Superb phone it's worthy
1971,5,amazing
1972,5,Verry good..
1973,5,Supper simply phone
1974,5,Good one value for money
1975,5,Super phone
1976,5,Awesome
1977,5,Nice product
1978,5,👍Very very nice pics 👍
1979,5,Superb
1980,5,pro level mobile
1981,5,Good
1982,5,Excellent product
1983,5,Very good
1984,5,I like this toooo muc
1985,5,Ok
1986,5,SUPERB
1987,5,Im very very happy
1988,5,Nice
1989,5,Thankz flitkart
1990,5,Very nyc product
1991,5,Nice
1992,5,Very good products
1993,5,Very nice pone is price me
1994,5,Nice
1995,5,10000 ok
1996,5,Nice mobile
1997,5,Good
1998,5,"Awesome phone

fast moment"
1999,5,Very good
2000,5,good product
2001,5,Nice product on our budget 😊🙂
2002,5,Very good 👌
2003,5,Over all good
2004,5,Awsome phone
2005,5,Mobile is super no issues
2006,5,Ossum mobile in this range
2007,5,Very nice product
2008,5,Processor is fast...camera is great...value for money..
2009,5,Good Phone for Normal Use.
2010,5,Good
2011,5,Nice product and price
2012,5,Nice camera
2013,5,Awsm
2014,5,Very Good Smart Phone
2015,5,Very good
2016,5,Excellent
2017,5,Awesome product
2018,5,Wonderful product 🥰🥰🥰
2019,5,Good
2020,5,Nice
2021,5,Good
2022,5,Thank you for flipkart
2023,5,Very good
2024,5,Good
2025,5,"Price range is very good
Good 5G phone"
2026,5,Awesome product
2027,5,very good
2028,5,Superb
2029,5,Nice mobile
2030,5,It's good
2031,5,Best' mobile on this price.
2032,5,"I purchased last month, amazing mobile"
2033,5,Nice phone
2034,5,Very good mobile phone . I am happy with this .
2035,5,"It's a great phone,, value for money....."
2036,5,Good
2037,5,Super
2038,5,Good product 👍
2039,5,The best product . very nice 👌👌👌
2040,5,Very good product
2041,5,Good
2042,5,Good cemra quality
2043,5,Good product
2044,5,It's worth for money
2045,5,Camera quality is loh but woice is fine quality
2046,5,Good
2047,5,Nice 🙂🙂🙂
2048,5,"Good looking,eaay handling
Dont like google dilar"
2049,5,As expected
2050,5,Happy
2051,5,Good
2052,5,Product is very good and best in this price range.
2053,5,Best
2054,5,Very good
2055,5,I like it because it is slim
2056,5,Nice mobile
2057,5,Good product
2058,5,Awesome mobile phone
2059,5,"Value for money
Ok for this budget"
2060,5,Nice
2061,5,Imagine product
2062,5,Nice phone
2063,5,Nice phone
2064,5,Good... Camera needs improvement..
2065,5,Nice mobile in this segment
2066,5,Amazing
2067,5,Very good product👍👌
2068,5,Nic product
2069,5,Good
2070,5,Good
2071,5,Good TanQ Flipkart
2072,5,Supar
2073,5,It's economical smart phone. I am satisfied 🥰
2074,5,Good but much be better
2075,5,Everything is good in this price
2076,5,Nyc mobile.
2077,5,Good mobail
2078,5,Good!
2079,5,Awesome 👌😘👍😄
2080,5,Good
2081,5,Excellent
2082,5,super phone chala bagundi
2083,5,It's a really good phone thanks for flipkart
2084,5,Good in Budget
2085,5,View
2086,5,Very Well This Phone
2087,5,Very nice
2088,5,Very nice device
2089,5,Good
2090,5,Nice
2091,5,Good product
2092,5,Excellent product loved it
2093,5,Very good mobile 👍👍👍👍👍👍👍👍👍😁😁😁😁😁😁😁😁😁
2094,5,Good performance 👍
2095,5,Very good!
2096,5,All good
2097,5,Nice product
2098,5,Good
2099,5,Good
2100,5,Nice product
2101,5,Nice
2102,5,Nice
2103,5,The best oppo A53 5G phone
2104,5,Excellent product
2105,5,It's a good phone
2106,5,"Nice phone
Battery backup😊
128GB
5000 MAH
Camera quality was great"
2107,5,"no more talk about this product.
frnds its just like a excellent superb.
am so lucky grab this product on those time that price."
2108,5,Good
2109,5,I like it
2110,5,Worth of money. Excellent quality.
2111,5,Product quality is too good ❤❤❤ I love it
2112,5,Waw.... superb
2113,5,Good
2114,5,"Great phone for old age ppl and gamer .
Its working so fast."
2115,5,Super
2116,5,Best 5G phone in the market at this price. All over performance of the phone is nice till now. I am really satisfied with the phone till today. Thanks Oppo &thanks Flipkart.
2117,5,Its all good to this Mobile good bettry back up nice looking good performance and much more all good...
2118,5,Good quality of phone this rate camera speed. Are good
2119,5,I m Happy
2120,5,"Phone is simply good and works very well,
Camera is not that good"
2121,5,"Great awesome,I am happy to buy it under 13k"
2122,5,nice
2123,5,Amazing
2124,5,Good product
2125,5,Excellent performance phone
2126,5,All is well
2127,5,Very nyc...
2128,5,Very nice products
2129,5,Wow
2130,5,Good but prize High
2131,5,Best
2132,5,Super ... thanks flipcart
2133,5,Nice 🙂
2134,5,Good
2135,5,Ok
2136,5,Good
2137,5,Nice
2138,5,Value of money
2139,5,"I'am using this phone last 8days
Battery 🔋 super and camra also good & phone 📱
Good look.
Thank you flipkart..."
2140,5,I am loving it.
2141,5,Subscribe
2142,5,Nice
2143,5,Good product
2144,5,Very good phone and very less price in big billion days of Flipkart.
2145,5,Good
2146,5,Super and smooth mobile I like......super and febulous
2147,5,Verry good
2148,5,Nice
2149,5,Awesome
2150,5,Wonderfull
2151,5,Phone is nice but in night the selfie camera is good and I play FREEFIREMAX but never lag
2152,5,Cam quality is osm
2153,5,Amazing Phone at this price
2154,5,Mobile is the best quality
2155,5,Camera is ok. Battery is too good. Alover performance is awsm. Review after 15 dsys used
2156,5,Nice budget 5g phone
2157,5,Nice
2158,5,Superb
2159,5,I like this phone
2160,5,Good products
2161,5,Nice phone value for money
2162,5,Very Nice Ji....
2163,5,Owsome phone
2164,5,Mobile good but recoding nahi hea
2165,5,Phone is good canara is amazing
2166,5,Excellent
2167,5,must buy
2168,5,Good product
2169,5,Nice
2170,5,Very good product
2171,5,Very good product
2172,5,Nice 👍👍👍👍
2173,5,This is very good....and also 5g
2174,5,Nice
2175,5,Best mobile for this Money
2176,5,ALL GOOD MOBILE
2177,5,"Very fast delivery
And good product"
2178,5,Nice customer happy
2179,5,Good preformance good looking
2180,5,Very good product
2181,5,Good
2182,1,Camera is not clear charginge is very slow
2183,5,Good
2184,5,It's a great phone in this price range..
2185,5,Best products
2186,5,Awesome phone
2187,5,Ok product nut gaming phone
2188,5,Everthing is good go for it
2189,5,Good
2190,5,Good
2191,5,love it
2192,5,Very good phone
2193,5,"🤟❤️⭐👍
Loved it"
2194,5,Nice mobile and performance 🤩🤩
2195,5,Good product
2196,5,Good product
2197,5,Very good
2198,5,"Awesome phone 📱
Don't discuss buy it 😊😊"
2199,5,Very nice product in this range
2200,5,Super performance
2201,5,Product is too much appreciable. Over all best. Awesome
2202,5,Nic phone
2203,5,Phone is very smooth good working camera is not clarity
2204,5,Very good but don't buy heeting like iron boxx
2205,5,Nice Mobile
2206,5,Best at this price.
2207,5,Good
2208,5,Nice phone
2209,5,Nice 👌👌
2210,5,Very nice phone.....
2211,5,Thank you
2212,5,Double super
2213,5,Amazing 5g phone in this price range .Buy it !!!
2214,5,Good
2215,5,"Excellent Phone at a given price Tag. Excellent Performance with Expandable RAM feature.
I loved this phone. Using since 1 month and very happy with the Purchase."
2216,5,Good 😄
2217,5,I loved it
2218,5,Nice phone
2219,5,Nice
2220,5,Osm delivery guy was too good
2221,5,very bad mobile
2222,5,Very good quality product I'm happy this product buy 12600 I'm very happy buy this range
2223,5,Right choice
2224,5,Super product👍👍👍👍
2225,5,Nice and correct✔
2226,5,Good
2227,5,Very good
2228,5,Thank you Flipcard
2229,5,Camera gret
2230,5,Good
2231,5,According To Price Range....Good Product
2232,5,Nice lock my phone
2233,5,Good phone
2234,5,Nice
2235,5,Good product
2236,5,Good quality
2237,5,I am so happy thank you flipkart 🤗🤗
2238,5,Best camera
2239,5,Nice phone
2240,5,Very nice
2241,5,Very nice
2242,5,Wonderful
2243,5,Very nice mobile
2244,5,Semma.... Veara level
2245,5,So happy
2246,5,Good fentastic mobile
2247,5,Good
2248,5,Good product
2249,5,Nice
2250,5,Best phone in this price.
2251,5,Excellent phone
2252,5,Good phone
2253,5,Bad product
2254,5,Nice mobile
2255,5,Nice
2256,5,Gr8
2257,5,Product is very good the picture quality and sound quality is very clear... Also value for money with 5G product..
2258,5,Good
2259,5,"This phone is amazing at this price good option i am happy that choose this phone fully satisfied, worth it .
Must by don't think to much just grab it.
And a special comment for delivery boy that guy is damn sweet with nice gesture."
2260,5,Super 😊👌👌👌👌
2261,5,Good product
2262,5,Nice
2263,5,Good product
2264,5,Value for money
2265,5,Best phone in this price
2266,5,Best
2267,5,Nice Phone
2268,5,Okay 👌👌👌
2269,5,Super quality
2270,5,You will never disappoint..if you got good deal.
2271,5,Nice mobile
2272,5,"It's a completely value for money... Phone is awesome and overall performance design, I love it."
2273,5,Nice
2274,5,It's good to go
2275,5,Nice
2276,5,It’s amazing
2277,5,Best 5G Device in this price segment.
2278,5,Nice Phone 🙂
2279,5,Good
2280,5,Amezing
2281,5,Super 💗💗
2282,5,"This phone really so good .

It is best for pubg because performance wow so good

Also it supports 18 watt charger but in box 10 w charger"
2283,5,Good
2284,5,Awsome 5g phone best price atractive performance need to buy everyone this classy phone
2285,5,Good working in camera 📸 and price is very nice 👍
2286,5,Super
2287,5,Good price
2288,5,Nice phone
2289,5,Ok
2290,5,Veri nice
2291,5,Very nice 👍
2292,5,Very good thanks flipkart party'
2293,5,Very nice product
2294,5,Nice phone worth in this price.
2295,5,Nice phone
2296,5,Good products// thanks flipkart and seller too
2297,5,Very very nice....... good price
2298,5,Good product worth of money must by.
2299,5,Awesome Phone wort it
2300,5,Good
2301,5,Run smoothly.
2302,5,Very good
2303,5,Good....
2304,5,Nice camera in this price range 😍 nice battery backup 🤠
2305,5,Overall good.....
2306,5,Best mobile in this price.
2307,5,Nice
2308,5,"Camera is very good.
Display and sound awesome"
2309,5,Very nicr
2310,5,Best smartphone
2311,5,Good Phone in this range
2312,5,Good 👍
2313,5,Good
2314,5,Very good choice in this price range good at all latest features camera good and very smooth to operate all apps
2315,5,Very nice 👍👍👍
2316,5,"Very good phone
Good performance
Clear camera"
2317,5,Good
2318,5,"Very nice battery performance
This cost is very nice phone"
2319,5,Love this ♥️
2320,5,Excellent & Slim smart fone
2321,5,Ok
2322,5,"Worth for money...I love this phone at this range.
Thank you flipkart"
2323,5,Amazing product bya oppo and amazing service by flipkart Thank you flip
2324,5,Good product
2325,5,Good
2326,5,Best price
2327,5,Beautiful
2328,5,Very nice
2329,5,Easy & fast... Ready for 5g experience.
2330,5,Good
2331,5,Good mobile
2332,5,Good
2333,5,Really it's good mobile in short period I received it value for money thanks Flipkart
2334,5,Superv
2335,5,Very nice
2336,5,Nice phone
2337,5,Everything is awesome except average camera and display.
2338,5,Excellent
2339,5,"Everything is good but camera quality is little bit not satisfied but yes with applying filters camera too works good
And it is not a fast charging mobile .it takes lot of time to get charged"
2340,5,Best product thanks flipkart
2341,5,Best product in this range
2342,5,Nice phone..suitable perfect match for low budget
2343,5,Good
2344,5,Amazing Cell phone value for money.
2345,5,Very good and we will be happy
2346,5,Best 👍👍👍
2347,5,Nice 👍
2348,5,Good.....
2349,5,Awesome Phone 😁
2350,5,Very good
2351,5,Awesome
2352,5,Best quality product
2353,5,Good
2354,5,nice product oppo
2355,5,ok
2356,5,Best 5G mobile in market
2357,5,Very good product at this price
2358,5,Nice product
2359,5,Nice.
2360,5,Great quality....
2361,5,Very nice
2362,5,Good 👍
2363,5,Good
2364,5,Good
2365,5,Super flipkart tq
2366,5,ok
2367,5,Awesome😊 love it 5 ⭐
2368,5,Good
2369,5,I am happy. Thanks flipkart.
2370,5,Super product
2371,5,Excellent piece from OPPO...
2372,5,Awesome handset .Happy to have it.thnku flipkart .
2373,5,Nice Phone workings perfectly
2374,5,"Chepest 5g phone ever

Best in camera shots
Gaming good experience
Good battery 🔋 helath"
2375,5,Awesome I like it
2376,5,Good
2377,5,Battery back up awesome good Mobile camera level down 2 hour charging Nice Mobile
2378,5,Nice Working
2379,5,Awesome
2380,5,Good product
2381,5,Super prodakt
2382,5,"best phone and delivery boy is good
thanks flipkart and ekart"
2383,5,Good
2384,5,This is very good mobile.
2385,5,Best
2386,5,Very awesome Phone in price range
2387,5,This is the best phone 4 this price battery backup is so good now expand ram 11gb nice piece.
2388,5,great
2389,5,Iam very satisfied with this product.
2390,5,Super fast
2391,5,Very nice in the mobile
2392,5,Very super. Mobile
2393,5,Very nice mobile very good product
2394,5,Good
2395,5,Very well At this Time to used Oppo Mobile
2396,5,Better experience
2397,5,Good
2398,5,Best mobile phone.valu for money.
2399,5,Good phone
2400,5,Good product. I'd order for my dad and he's loving it.
2401,5,Excellent phone its so comfortable while using it and love the features and I really want to thank you Tushar Mahadik (Delivery boy) who came with parcel with extra protections and safety for us. :)
2402,5,Good
2403,5,Nice
2404,5,Good
2405,5,very good
2406,5,Nice product
2407,5,Nice mobile
2408,5,"I am very very happy 🥰 mobail is osm very good product .... And very nice delivery ..,. Thanku so much Flipkart ..."
2409,5,Nice mobile this price available
2410,5,Nice
2411,5,Thanku
2412,5,Good
2413,5,Very good product thanks again for your time
2414,5,Nice 💥💥💥
2415,5,Very nice mobile
2416,5,Super
2417,5,Thank you very much flipcart i lve very much
2418,5,Very super
2419,5,Worth it
2420,5,Thanks for flipkart
2421,5,Product was amazing but delivery too late
2422,5,Ok
2423,5,Very good
2424,5,Nice phone 📱🤳📱🤳
2425,5,Very very very nice it's perfect 5g smart phone 🥰🥰🥰
2426,5,Nice 👍
2427,5,Good not bad
2428,5,Ok
2429,5,Tq
2430,5,Good
2431,5,Awesome
2432,5,Good product
2433,5,Buy for my friend .. budget Phone
2434,5,Very nice phone in this budget.reccomend this phone
2435,5,Good quality product.
2436,5,"Very nice product.
WORTH FOR MONEY."
2437,5,Very good mobile and very quick delivery as well..
2438,5,Lovely product
2439,5,Super
2440,5,Good
2441,5,Good
2442,5,Very nice
2443,5,Good
2444,5,Very good product in this range .
2445,5,Nice product
2446,5,Nice mobile
2447,5,Looking so nice and very Comfortable dor pocket and hands
2448,5,Very nice
2449,5,Very good
2450,5,Fine
